mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	slur
20	20	57/2	0.5	0	0	Chord	3/8	2	1	1/8			1/8	1	214					
20	20	29	0.5	1/8	1/8	Chord	3/8	2	1	1/8			1/8	1	215					
21	21	30	0.5	0	0	Chord	3/8	1	1	1/8			1/8	1	216					11
21	21	61/2	0.125	1/8	1/8	Chord	3/8	1	1	1/32			1/32	1	217		ornamentShortTrill			
21	21	245/8	0.25	5/32	5/32	Chord	3/8	1	1	1/16			1/16	1	218					
21	21	247/8	0.25	7/32	7/32	Chord	3/8	1	1	1/16			1/16	1	219					
21	21	249/8	0.0	9/32	9/32	Dynamic	3/8	1	1	0						p				
21	21	249/8	0.25	9/32	9/32	Chord	3/8	1	1	1/16			1/16	1	220					
21	21	251/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32			1/32	1	221					12
21	21	121/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16			1/16	1	222					13
21	21	61/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16			1/16	1	223					13
21	21	123/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16			1/16	1	224					13
21	21	31	0.25	1/4	1/4	Chord	3/8	2	1	1/16			1/16	1	225					13
21	21	125/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16			1/16	1	226					
22	22	63/2	0.125	0	0	Chord	3/8	1	1	1/32			1/32	1	227					
22	22	253/8	0.25	1/32	1/32	Chord	3/8	1	1	1/16			1/16	1	228					
22	22	255/8	0.25	3/32	3/32	Chord	3/8	1	1	1/16			1/16	1	229					
22	22	257/8	0.25	5/32	5/32	Chord	3/8	1	1	1/16			1/16	1	230					
22	22	259/8	0.25	7/32	7/32	Chord	3/8	1	1	1/16			1/16	1	231					
22	22	261/8	0.25	9/32	9/32	Chord	3/8	1	1	1/16			1/16	1	232					
22	22	263/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32			1/32	1	233					
22	22	63/2	0.25	0	0	Chord	3/8	2	1	1/16			1/16	1	234					14
22	22	127/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16			1/16	1	235					14
22	22	32	0.25	1/8	1/8	Chord	3/8	2	1	1/16			1/16	1	236					14
22	22	129/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16			1/16	1	237					14
22	22	65/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16			1/16	1	238					14
22	22	131/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16			1/16	1	239					
23	23	33	0.0	0	0	Dynamic	3/8	1	1	0						f				
23	23	33	0.125	0	0	Chord	3/8	1	1	1/32			1/32	1	240					
23	23	265/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32			1/32	1	241					
23	23	133/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32			1/32	1	242					
23	23	267/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32			1/32	1	243					
23	23	67/2	0.125	1/8	1/8	Chord	3/8	1	1	1/32			1/32	1	244					
23	23	269/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32			1/32	1	245					
23	23	135/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32			1/32	1	246					
23	23	271/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32			1/32	1	247					
23	23	34	0.125	1/4	1/4	Chord	3/8	1	1	1/32			1/32	1	248					
23	23	273/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32			1/32	1	249					
23	23	137/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32			1/32	1	250					
23	23	275/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32			1/32	1	251					
23	23	33	1.5	0	0	Chord	3/8	2	1	3/8			1/4	3/2	252					
24	24	69/2	0.25	0	0	Chord	3/8	1	1	1/16			1/16	1	253					15
24	24	139/4	0.0	1/16	1/16	Dynamic	3/8	1	1	0						p				
24	24	139/4	0.1875	1/16	1/16	Chord	3/8	1	1	3/64			1/32	3/2	254		ornamentTurn			
24	24	559/16	0.0625	7/64	7/64	Chord	3/8	1	1	1/64			1/64	1	255					
24	24	35	0.25	1/8	1/8	Chord	3/8	1	1	1/16			1/16	1	256					16
24	24	141/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16			1/16	1	257		ornamentMordent			
24	24	69/2	1.0	0	0	Chord	3/8	2	1	1/4			1/4	1	258					
