mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	slur
4	4	15/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	23						
5	5	8	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	24						
5	5	17/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32			1/16	3/2	25						
5	5	71/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	26						
5	5	9	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	27						4
5	5	8	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	28						
6	6	10	0.0	0	0	Dynamic	2/4	1	1	0						pp					
6	6	10	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	29						
6	6	21/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32			1/16	3/2	30						
6	6	87/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	31						
6	6	11	0.0	1/4	1/4	StaffText	2/4	1	1	0								ten.			
6	6	11	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	32						
6	6	10	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	33						
7	7	12	0.0	0	0	Dynamic	2/4	1	1	0						p					
7	7	49/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	34						
7	7	51/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	35						
7	7	53/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	36						
7	7	55/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	37						
7	7	49/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16			1/16	1	38						
7	7	51/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16			1/16	1	39						
7	7	53/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16			1/16	1	40						
7	7	55/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16			1/16	1	41						
7	7	12	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	42						
7	7	25/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	43						
7	7	13	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	44						
7	7	27/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	45						
8	8	57/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	46						5
8	8	29/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	47						5
8	8	59/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	48						
8	8	15	0.0	1/4	1/4	StaffText	2/4	1	1	0								ten.			
8	8	15	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	49						
8	8	14	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	50						
9	9	16	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	51						
9	9	33/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32			1/16	3/2	52						
9	9	135/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	53						
9	9	17	0.0	1/4	1/4	StaffText	2/4	1	1	0								ten.			
9	9	17	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	54						
9	9	16	0.0	0	0	Dynamic	2/4	2	1	0						f					
9	9	16	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	55						
9	9	16	2.0	0	0	Chord	2/4	2	3	1/2			1/2	1	56						
10	10	18	0.0	0	0	Dynamic	2/4	1	1	0						p					
10	10	18	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	57						
10	10	37/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32			1/16	3/2	58						
10	10	151/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	59						
10	10	19	0.0	1/4	1/4	StaffText	2/4	1	1	0								ten.			
10	10	19	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	60						
10	10	18	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	61						
11	11	20	0.0	0	0	Dynamic	2/4	1	1	0						f					
11	11	81/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	62						6
11	11	41/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	63						6
11	11	83/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	64						
11	11	85/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	65						7
11	11	43/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	66						7
11	11	87/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	67						
11	11	20	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	68		articStaccatissimoAbove				
11	11	21	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	69		articStaccatissimoAbove				
12	12	22	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	70						8
12	12	45/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	71		ornamentTurn				
12	12	23	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	72						
12	12	45/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	73						
12	12	23	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	74						
12	12	47/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	75						
13	13	24	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	76						
13	13	49/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32			1/16	3/2	77		ornamentTurn				
13	13	199/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	78						
13	13	25	0.75	1/4	1/4	Chord	2/4	1	1	3/16			1/8	3/2	79						
13	13	103/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	80						
13	13	24	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	81						
13	13	24	2.0	0	0	Chord	2/4	2	3	1/2			1/2	1	82						
14	14	26	0.0	0	0	Dynamic	2/4	1	1	0						p					
14	14	26	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	83						9
14	14	53/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	84						9
14	14	107/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	85						
14	14	27	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	86						10
14	14	109/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	87						
14	14	55/2	0.0	3/8	3/8	Dynamic	2/4	1	1	0						f					
14	14	111/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	88						
14	14	26	1.5	0	0	Chord	2/4	1	2	3/8			1/4	3/2	89						
14	14	111/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16			1/16	1	90						
14	14	55/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	91						
15	15	113/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	92						
15	15	115/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	93						
15	15	117/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	94						
15	15	119/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	95						
15	15	113/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16			1/16	1	96						
15	15	115/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16			1/16	1	97						
15	15	117/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16			1/16	1	98						
15	15	119/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16			1/16	1	99						
15	15	28	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	100						
15	15	57/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	101						
15	15	29	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	102						
15	15	59/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	103						
16	16	30	0.0	0	0	Dynamic	2/4	1	1	0						p					
16	16	121/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	104						11
16	16	61/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	105						11
16	16	123/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	106						
16	16	31	0.0	1/4	1/4	StaffText	2/4	1	1	0								ten.			
16	16	31	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	107						
16	16	30	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	108						
17	17	32	0.0	0	0	Dynamic	2/4	1	1	0						f					
17	17	32	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	109						12
17	17	65/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32			1/16	3/2	110		ornamentTurn				
17	17	263/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	111						
17	17	33	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	112						13
17	17	67/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	113						
17	17	32	0.5	0	0	Chord	2/4	1	2	1/8			1/8	1	114						14
17	17	65/2	0.375	1/8	1/8	Chord	2/4	1	2	3/32			1/16	3/2	115						
17	17	263/8	0.125	7/32	7/32	Chord	2/4	1	2	1/32			1/32	1	116						
17	17	33	0.0	1/4	1/4	StaffText	2/4	2	1	0								ten.			
17	17	33	1.0	1/4	1/4	Chord	2/4	2	2	1/4			1/4	1	117						
18	18	34	0.375	0	0	Chord	2/4	1	1	3/32			1/16	3/2	118						15
18	18	275/8	0.0625	3/32	3/32	Chord	2/4	1	1	1/64			1/64	1	119						15
18	18	551/16	0.0625	7/64	7/64	Chord	2/4	1	1	1/64			1/64	1	120						15
18	18	69/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32			1/16	3/2	121		articStaccatissimoAbove				
18	18	279/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	122						
18	18	35	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	123						16
18	18	71/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	124						
18	18	34	0.0	0	0	Dynamic	2/4	2	1	0						p					
18	18	34	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	125						
18	18	69/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	126						
18	18	35	0.0	1/4	1/4	StaffText	2/4	2	1	0								ten.			
18	18	35	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	127						
19	19	36	0.0	0	0	Dynamic	2/4	1	1	0						f					
19	19	145/4	0.0	1/16	1/16	StaffText	2/4	1	1	0								<i>dim.</i>			
19	19	145/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8			1/8	1	128						
19	19	147/4	0.5	3/16	3/16	Chord	2/4	1	1	1/8			1/8	1	129						
19	19	149/4	0.5	5/16	5/16	Chord	2/4	1	1	1/8			1/8	1	130						
19	19	151/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	131						
19	19	36	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	132						
19	19	73/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	133						
19	19	37	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	134						
19	19	75/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	135						
20	20	38	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	136						
20	20	153/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8			1/8	1	137						
20	20	155/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	138						
20	20	39	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	139						17
20	20	79/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	140						
20	20	39	1.0	1/4	1/4	Chord	2/4	1	4	1/4			1/4	1	141						
20	20	38	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	142						
20	20	77/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	143						
20	20	39	0.0	1/4	1/4	StaffText	2/4	2	1	0								ten.			
20	20	39	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	144						
21	21	40	0.0	0	0	Dynamic	2/4	1	1	0						f					
21	21	40	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	145						
21	21	81/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32			1/16	3/2	146						
21	21	327/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	147						
21	21	41	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	148						
21	21	40	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	149						
22	22	42	0.0	0	0	Dynamic	2/4	1	1	0						p					
22	22	42	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	150						
22	22	85/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	151						
22	22	43	0.0	1/4	1/4	Chord	2/4	1	1	0	grace32		1/32	1	152						
22	22	43	0.0	1/4	1/4	Chord	2/4	1	1	0	grace32		1/32	1	153						
22	22	43	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	154						18
22	22	87/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	155						
22	22	42	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	156						19
22	22	43	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	157						
23	23	44	0.0	0	0	Dynamic	2/4	1	1	0						f					
23	23	44	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	158						
23	23	89/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32			1/16	3/2	159						
23	23	359/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	160						
23	23	45	0.75	1/4	1/4	Chord	2/4	1	1	3/16			1/8	3/2	161		ornamentTurn				
23	23	183/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	162						
23	23	44	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	163						
24	24	46	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	164						20
24	24	185/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	165						
24	24	93/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	166						21
24	24	187/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	167						
24	24	47	0.0	1/4	1/4	Chord	2/4	1	1	0	appoggiatura		1/8	1	168						
24	24	47	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	169		ornamentTurn				22
24	24	95/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	170						
24	24	93/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	171						
24	24	47	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	172						
24	24	95/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	173						
25	25	48	0.0	0	0	Dynamic	2/4	1	1	0						p					
25	25	48	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	174						
25	25	193/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8			1/8	1	175						
25	25	195/4	0.5	3/16	3/16	Chord	2/4	1	1	1/8			1/8	1	176						
25	25	197/4	0.5	5/16	5/16	Chord	2/4	1	1	1/8			1/8	1	177						
25	25	199/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	178						
25	25	48	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	179						
25	25	97/2	0.0	1/8	1/8	StaffText	2/4	2	1	0								<i>cresc.</i>			
25	25	97/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	180						
25	25	49	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	181						
25	25	99/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	182						
26	26	50	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	183						
26	26	201/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8			1/8	1	184						
26	26	203/4	0.5	3/16	3/16	Chord	2/4	1	1	1/8			1/8	1	185						
26	26	205/4	0.5	5/16	5/16	Chord	2/4	1	1	1/8			1/8	1	186						
26	26	207/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	187						
26	26	50	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	188						
26	26	101/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	189						
26	26	51	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	190						
26	26	103/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	191						
27	27	52	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	192						
27	27	209/4	0.0	1/16	1/16	Dynamic	2/4	1	1	0						p					
27	27	209/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	193						
27	27	105/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	194						
27	27	211/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	195						
27	27	53	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	196						23
27	27	107/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	197		ornamentTurn				
27	27	52	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	198						
27	27	105/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	199						
27	27	53	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	200						
28	28	54	0.75	0	0	Chord	2/4	1	1	3/16			1/8	3/2	201						
28	28	219/4	0.0	3/16	3/16	Dynamic	2/4	1	1	0						f					
28	28	219/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	202						
28	28	55	0.375	1/4	1/4	Chord	2/4	1	1	3/32			1/16	3/2	203						
28	28	443/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32			1/32	1	204						
28	28	111/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32			1/16	3/2	205						
28	28	447/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	206						
28	28	54	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	207						
28	28	111/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	208						
29	29	56	0.375	0	0	Chord	2/4	1	1	3/32			1/16	3/2	209						
29	29	451/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32			1/32	1	210						
29	29	113/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32			1/16	3/2	211						
29	29	455/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	212						
29	29	57	0.0	1/4	1/4	Dynamic	2/4	1	1	0						p					
29	29	57	0.375	1/4	1/4	Chord	2/4	1	1	3/32			1/16	3/2	213						
29	29	459/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32			1/32	1	214						
29	29	115/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32			1/16	3/2	215						
29	29	463/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	216						
29	29	56	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	217						
29	29	113/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4			1/4	1	218						
29	29	115/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	219						
30	30	58	0.375	0	0	Chord	2/4	1	1	3/32			1/16	3/2	220						
30	30	467/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32			1/32	1	221						
30	30	117/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32			1/16	3/2	222						
30	30	471/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	223						
30	30	59	0.375	1/4	1/4	Chord	2/4	1	1	3/32			1/16	3/2	224						
30	30	475/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32			1/32	1	225						
30	30	119/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32			1/16	3/2	226						
30	30	479/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	227						
30	30	58	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	228						
30	30	117/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	229						
30	30	59	0.375	1/4	1/4	Chord	2/4	2	1	3/32			1/16	3/2	230						
30	30	475/8	0.0	11/32	11/32	Dynamic	2/4	2	1	0						f					
30	30	475/8	0.125	11/32	11/32	Chord	2/4	2	1	1/32			1/32	1	231						
30	30	119/2	0.375	3/8	3/8	Chord	2/4	2	1	3/32			1/16	3/2	232						
30	30	479/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32			1/32	1	233						
31	31	60	0.375	0	0	Chord	2/4	1	1	3/32			1/16	3/2	234						
31	31	483/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32			1/32	1	235						
31	31	121/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32			1/16	3/2	236						
31	31	487/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	237						
31	31	61	0.375	1/4	1/4	Chord	2/4	1	1	3/32			1/16	3/2	238						
31	31	491/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32			1/32	1	239						
31	31	123/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32			1/16	3/2	240						
31	31	495/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	241						
31	31	495/8	0.125	15/32	15/32	Chord	2/4	1	4	1/32			1/32	1	242						
31	31	60	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	243						
31	31	487/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32			1/32	1	244						
31	31	61	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	245						
32	32	62	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	246		articStaccatissimoAbove				
32	32	63	0.0	1/4	1/4	Dynamic	2/4	1	1	0						p					
32	32	63	0.0	1/4	1/4	StaffText	2/4	1	1	0								ten.			
32	32	63	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	247						
32	32	62	0.5	0	0	Chord	2/4	1	2	1/8			1/8	1	248						
32	32	125/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8			1/8	1	249						
33	33	64	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	250						
33	33	129/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32			1/16	3/2	251						
33	33	519/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	252						
33	33	65	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	253						24
33	33	64	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	254						
34	34	66	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	255						
34	34	133/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32			1/16	3/2	256						
34	34	535/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	257						
34	34	67	0.0	1/4	1/4	StaffText	2/4	1	1	0								ten.			
34	34	67	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	258						
34	34	66	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	259						
35	35	68	0.0	0	0	Dynamic	2/4	1	1	0						f					
35	35	273/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	260						
35	35	275/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	261						
35	35	277/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	262						
35	35	279/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	263						
35	35	273/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16			1/16	1	264						
35	35	275/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16			1/16	1	265						
35	35	277/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16			1/16	1	266						
35	35	279/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16			1/16	1	267						
35	35	68	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	268						
35	35	137/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	269						
35	35	69	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	270						
35	35	139/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	271						
36	36	70	0.0	0	0	Dynamic	2/4	2	1	0						p					
36	36	281/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16			1/16	1	272						25
36	36	141/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	273						25
36	36	283/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	274						
36	36	71	0.0	1/4	1/4	StaffText	2/4	2	1	0								ten.			
36	36	71	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	275						
36	36	70	2.0	0	0	Chord	2/4	2	2	1/2			1/2	1	276						
37	37	72	0.0	0	0	Dynamic	2/4	1	1	0						mf					
37	37	72	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	277						
