mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
9	9	49/2	49/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	134		articStaccatissimoAbove							
9	9	51/2	51/2	0.0	3/8	3/8	Dynamic	6/8	1	1	0					p								
9	9	103/4	103/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	135									15
9	9	26	26	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	136		ornamentShortTrill							15
9	9	105/4	105/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	137									
9	9	53/2	53/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	138									
9	9	215/8	215/8	0.0	23/32	23/32	Dynamic	6/8	1	1	0					f								
9	9	215/8	215/8	0.125	23/32	23/32	Chord	6/8	1	1	1/32		1/32	1	139									
9	9	26	26	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	140									
9	9	53/2	53/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	141									
9	9	24	24	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	142		articStaccatissimoAbove							
9	9	49/2	49/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	143		articStaccatissimoAbove							
9	9	51/2	51/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	144									
9	9	53/2	53/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	145									
10	10	27	27	0.0	0	0	Chord	6/8	1	1	0	grace32	1/32	1	146									
10	10	27	27	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	147									
10	10	109/4	109/4	0.125	1/16	1/16	Chord	6/8	1	1	1/32		1/32	1	148									
10	10	219/8	219/8	0.125	3/32	3/32	Chord	6/8	1	1	1/32		1/32	1	149									
10	10	55/2	55/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	150									16
10	10	28	28	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	151		ornamentTurn							
10	10	57/2	57/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	152									
10	10	27	27	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	153									
10	10	55/2	55/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	154									
10	10	28	28	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	155									
10	10	57/2	57/2	0.75	3/8	3/8	Chord	6/8	2	1	3/16		1/8	3/2	156									
10	10	117/4	117/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	157									17
10	10	59/2	59/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	158									17
10	10	119/4	119/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	159									
11	11	30	30	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	160									
11	11	61/2	61/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	161									
11	11	123/4	123/4	0.125	3/16	3/16	Chord	6/8	1	1	1/32		1/32	1	162									
11	11	247/8	247/8	0.125	7/32	7/32	Chord	6/8	1	1	1/32		1/32	1	163									
11	11	31	31	0.0	1/4	1/4	Chord	6/8	1	1	0	grace32	1/32	1	164									
11	11	31	31	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	165									
11	11	125/4	125/4	0.125	5/16	5/16	Chord	6/8	1	1	1/32		1/32	1	166									
11	11	251/8	251/8	0.125	11/32	11/32	Chord	6/8	1	1	1/32		1/32	1	167									
11	11	63/2	63/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	168									18
11	11	127/4	127/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	169									
11	11	32	32	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	170									
11	11	263/8	263/8	0.125	23/32	23/32	Chord	6/8	1	1	1/32		1/32	1	171									
11	11	263/8	263/8	0.125	23/32	23/32	Chord	6/8	1	3	1/32		1/32	1	172									
11	11	30	30	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	173									
11	11	61/2	61/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	174									
11	11	31	31	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	175									
11	11	32	32	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	176									
11	11	65/2	65/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	177									
12	12	33	33	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	178									19
12	12	133/4	133/4	0.5	1/16	1/16	Chord	6/8	1	1	1/8		1/8	1	179									
12	12	135/4	135/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	180									20
12	12	34	34	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	181									20
12	12	137/4	137/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	182									
12	12	69/2	69/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	183									21
12	12	71/2	71/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	184									
12	12	33	33	0.25	0	0	Chord	6/8	1	2	1/16		1/16	1	185									
12	12	133/4	133/4	0.5	1/16	1/16	Chord	6/8	1	2	1/8		1/8	1	186									
12	12	135/4	135/4	0.25	3/16	3/16	Chord	6/8	1	2	1/16		1/16	1	187									
12	12	34	34	0.25	1/4	1/4	Chord	6/8	1	2	1/16		1/16	1	188									
12	12	137/4	137/4	0.25	5/16	5/16	Chord	6/8	1	2	1/16		1/16	1	189									
12	12	69/2	69/2	1.0	3/8	3/8	Chord	6/8	1	2	1/4		1/4	1	190									22
12	12	71/2	71/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	191									
12	12	67/2	67/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	192									
12	12	34	34	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	193									
12	12	35	35	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	194									
12	12	71/2	71/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	195									
13	13	36	36	0.125	0	0	Chord	6/8	1	1	1/32		1/32	1	196									
13	13	289/8	289/8	0.125	1/32	1/32	Chord	6/8	1	1	1/32		1/32	1	197									
13	13	145/4	145/4	0.125	1/16	1/16	Chord	6/8	1	1	1/32		1/32	1	198									
13	13	291/8	291/8	0.125	3/32	3/32	Chord	6/8	1	1	1/32		1/32	1	199									
13	13	73/2	73/2	0.125	1/8	1/8	Chord	6/8	1	1	1/32		1/32	1	200									
13	13	293/8	293/8	0.125	5/32	5/32	Chord	6/8	1	1	1/32		1/32	1	201									
13	13	147/4	147/4	0.125	3/16	3/16	Chord	6/8	1	1	1/32		1/32	1	202									
13	13	295/8	295/8	0.125	7/32	7/32	Chord	6/8	1	1	1/32		1/32	1	203									
13	13	37	37	0.125	1/4	1/4	Chord	6/8	1	1	1/32		1/32	1	204									
13	13	297/8	297/8	0.125	9/32	9/32	Chord	6/8	1	1	1/32		1/32	1	205									
13	13	149/4	149/4	0.125	5/16	5/16	Chord	6/8	1	1	1/32		1/32	1	206									
13	13	299/8	299/8	0.125	11/32	11/32	Chord	6/8	1	1	1/32		1/32	1	207									
13	13	75/2	75/2	0.125	3/8	3/8	Chord	6/8	1	1	1/32		1/32	1	208									
13	13	301/8	301/8	0.125	13/32	13/32	Chord	6/8	1	1	1/32		1/32	1	209									
13	13	151/4	151/4	0.125	7/16	7/16	Chord	6/8	1	1	1/32		1/32	1	210									
13	13	303/8	303/8	0.125	15/32	15/32	Chord	6/8	1	1	1/32		1/32	1	211									
13	13	38	38	0.125	1/2	1/2	Chord	6/8	1	1	1/32		1/32	1	212									
13	13	305/8	305/8	0.125	17/32	17/32	Chord	6/8	1	1	1/32		1/32	1	213									
13	13	153/4	153/4	0.125	9/16	9/16	Chord	6/8	1	1	1/32		1/32	1	214									
13	13	307/8	307/8	0.125	19/32	19/32	Chord	6/8	1	1	1/32		1/32	1	215									
13	13	77/2	77/2	0.125	5/8	5/8	Chord	6/8	1	1	1/32		1/32	1	216									
13	13	309/8	309/8	0.125	21/32	21/32	Chord	6/8	1	1	1/32		1/32	1	217									
13	13	155/4	155/4	0.125	11/16	11/16	Chord	6/8	1	1	1/32		1/32	1	218									
13	13	311/8	311/8	0.125	23/32	23/32	Chord	6/8	1	1	1/32		1/32	1	219									
13	13	36	36	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	220									
13	13	73/2	73/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	221									
13	13	37	37	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	222									
13	13	75/2	75/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	223									
13	13	38	38	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	224									
13	13	77/2	77/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	225									
14	14	39	39	0.125	0	0	Chord	6/8	1	1	1/32		1/32	1	226									
14	14	313/8	313/8	0.125	1/32	1/32	Chord	6/8	1	1	1/32		1/32	1	227									
14	14	157/4	157/4	0.125	1/16	1/16	Chord	6/8	1	1	1/32		1/32	1	228									
14	14	315/8	315/8	0.125	3/32	3/32	Chord	6/8	1	1	1/32		1/32	1	229									
14	14	79/2	79/2	0.125	1/8	1/8	Chord	6/8	1	1	1/32		1/32	1	230									
14	14	317/8	317/8	0.125	5/32	5/32	Chord	6/8	1	1	1/32		1/32	1	231									
14	14	159/4	159/4	0.125	3/16	3/16	Chord	6/8	1	1	1/32		1/32	1	232									
14	14	319/8	319/8	0.125	7/32	7/32	Chord	6/8	1	1	1/32		1/32	1	233									
14	14	40	40	0.125	1/4	1/4	Chord	6/8	1	1	1/32		1/32	1	234									
14	14	321/8	321/8	0.125	9/32	9/32	Chord	6/8	1	1	1/32		1/32	1	235									
14	14	161/4	161/4	0.125	5/16	5/16	Chord	6/8	1	1	1/32		1/32	1	236									
14	14	323/8	323/8	0.125	11/32	11/32	Chord	6/8	1	1	1/32		1/32	1	237									
14	14	81/2	81/2	0.125	3/8	3/8	Chord	6/8	1	1	1/32		1/32	1	238									
14	14	325/8	325/8	0.125	13/32	13/32	Chord	6/8	1	1	1/32		1/32	1	239									
14	14	163/4	163/4	0.125	7/16	7/16	Chord	6/8	1	1	1/32		1/32	1	240									
14	14	327/8	327/8	0.125	15/32	15/32	Chord	6/8	1	1	1/32		1/32	1	241									
14	14	41	41	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	242									
14	14	39	39	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	243									
14	14	81/2	81/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	244									
14	14	41	41	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	245									23
14	14	165/4	165/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	246									23
14	14	83/2	83/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	247									23
14	14	167/4	167/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	248									
15	15	42	42	0.0	0	0	Chord	6/8	1	1	0	grace32	1/32	1	249									
15	15	42	42	0.375	0	0	Chord	6/8	1	1	3/32		1/16	3/2	250		ornamentTurn							
15	15	339/8	339/8	0.125	3/32	3/32	Chord	6/8	1	1	1/32		1/32	1	251									
15	15	85/2	85/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	252									24
15	15	171/4	171/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	253									24
15	15	43	43	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	254									24
15	15	173/4	173/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	255									
15	15	87/2	87/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	256									25
15	15	44	44	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	257		ornamentTurn							
15	15	89/2	89/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	258									
15	15	42	42	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	259									
15	15	44	44	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	260									
15	15	89/2	89/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	261									
16	16	181/4	181/4	0.125	1/16	1/16	Chord	6/8	1	1	1/32		1/32	1	262									
16	16	363/8	363/8	0.125	3/32	3/32	Chord	6/8	1	1	1/32		1/32	1	263									
16	16	91/2	91/2	0.125	1/8	1/8	Chord	6/8	1	1	1/32		1/32	1	264									
16	16	365/8	365/8	0.125	5/32	5/32	Chord	6/8	1	1	1/32		1/32	1	265									
16	16	183/4	183/4	0.125	3/16	3/16	Chord	6/8	1	1	1/32		1/32	1	266									
16	16	367/8	367/8	0.125	7/32	7/32	Chord	6/8	1	1	1/32		1/32	1	267									
16	16	46	46	0.125	1/4	1/4	Chord	6/8	1	1	1/32		1/32	1	268									
16	16	369/8	369/8	0.125	9/32	9/32	Chord	6/8	1	1	1/32		1/32	1	269									
16	16	185/4	185/4	0.125	5/16	5/16	Chord	6/8	1	1	1/32		1/32	1	270									
16	16	371/8	371/8	0.125	11/32	11/32	Chord	6/8	1	1	1/32		1/32	1	271									
16	16	93/2	93/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	272									
16	16	47	47	0.125	1/2	1/2	Chord	6/8	1	1	1/32		1/32	1	273									
16	16	377/8	377/8	0.125	17/32	17/32	Chord	6/8	1	1	1/32		1/32	1	274									
16	16	189/4	189/4	0.125	9/16	9/16	Chord	6/8	1	1	1/32		1/32	1	275									
16	16	379/8	379/8	0.125	19/32	19/32	Chord	6/8	1	1	1/32		1/32	1	276									
16	16	95/2	95/2	0.125	5/8	5/8	Chord	6/8	1	1	1/32		1/32	1	277									
16	16	381/8	381/8	0.125	21/32	21/32	Chord	6/8	1	1	1/32		1/32	1	278									
16	16	191/4	191/4	0.125	11/16	11/16	Chord	6/8	1	1	1/32		1/32	1	279									
16	16	383/8	383/8	0.125	23/32	23/32	Chord	6/8	1	1	1/32		1/32	1	280									
