mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	slur
10	10	75/2	0.375	3/8	3/8	Chord	4/4	1	1	3/32			1/16	3/2	185		articStaccatissimoAbove				
10	10	303/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32			1/32	1	186						
10	10	38	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	187		ornamentMordent				
10	10	77/2	0.0	5/8	5/8	Dynamic	4/4	1	1	0						p					
10	10	77/2	0.0	5/8	5/8	Chord	4/4	1	1	0	grace32		1/32	1	188						
10	10	77/2	0.375	5/8	5/8	Chord	4/4	1	1	3/32			1/16	3/2	189		ornamentTurn				
10	10	311/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32			1/32	1	190						
10	10	39	0.375	3/4	3/4	Chord	4/4	1	1	3/32			1/16	3/2	191		articStaccatissimoBelow				
10	10	315/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32			1/32	1	192						
10	10	79/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	193		ornamentTremblement				
10	10	36	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	194						
10	10	73/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	195						
10	10	37	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	196						
10	10	75/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	197						
10	10	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	198		articStaccatissimoBelow				
10	10	79/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	199						
11	11	40	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	200		articStaccatissimoBelow				
11	11	81/2	0.0	1/8	1/8	StaffText	4/4	1	1	0											
11	11	81/2	0.0	1/8	1/8	Chord	4/4	1	1	0	grace32		1/32	1	201						
11	11	81/2	0.375	1/8	1/8	Chord	4/4	1	1	3/32			1/16	3/2	202		ornamentTurn				
11	11	327/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32			1/32	1	203						
11	11	41	0.375	1/4	1/4	Chord	4/4	1	1	3/32			1/16	3/2	204		articStaccatissimoBelow				
11	11	331/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32			1/32	1	205						
11	11	83/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	206		ornamentTremblement				
11	11	42	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	207		articStaccatissimoBelow				
11	11	85/2	0.0	5/8	5/8	Chord	4/4	1	1	0	grace32		1/32	1	208						
11	11	85/2	0.375	5/8	5/8	Chord	4/4	1	1	3/32			1/16	3/2	209		ornamentTurn				
11	11	343/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32			1/32	1	210						
11	11	43	0.375	3/4	3/4	Chord	4/4	1	1	3/32			1/16	3/2	211		articStaccatissimoBelow				
11	11	347/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32			1/32	1	212						
11	11	87/2	0.375	7/8	7/8	Chord	4/4	1	1	3/32			1/16	3/2	213		articStaccatissimoBelow				
11	11	351/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32			1/32	1	214						
11	11	40	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	215						
11	11	83/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	216						
11	11	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	217						
11	11	87/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	218						
12	12	44	0.16666666666666666	0	0	Chord	4/4	1	1	1/24			1/16	2/3	219						
12	12	265/6	0.16666666666666666	1/24	1/24	Chord	4/4	1	1	1/24			1/16	2/3	220						
12	12	133/3	0.16666666666666666	1/12	1/12	Chord	4/4	1	1	1/24			1/16	2/3	221						
12	12	89/2	0.16666666666666666	1/8	1/8	Chord	4/4	1	1	1/24			1/16	2/3	222						
12	12	134/3	0.16666666666666666	1/6	1/6	Chord	4/4	1	1	1/24			1/16	2/3	223						
12	12	269/6	0.16666666666666666	5/24	5/24	Chord	4/4	1	1	1/24			1/16	2/3	224						
12	12	45	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	225						8
12	12	91/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	226		ornamentShortTrill				
12	12	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	227		articStaccatissimoBelow				
12	12	44	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	228						
12	12	89/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	229						
12	12	45	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	230						
12	12	91/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	231						
12	12	46	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	232		articStaccatissimoBelow				
12	12	93/2	0.375	5/8	5/8	Chord	4/4	2	1	3/32			1/16	3/2	233		articStaccatissimoBelow				
12	12	375/8	0.125	23/32	23/32	Chord	4/4	2	1	1/32			1/32	1	234						
12	12	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	235		articStaccatissimoBelow				
