mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
8	7	101/8	101/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	72								
8	7	51/4	51/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	73								
8	7	103/8	103/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	74								
8	7	13	13	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	75								
8	7	105/8	105/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	76								
8	7	53/4	53/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	77								
8	7	107/8	107/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	78								
8	7	27/2	27/2	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	79								
8	7	109/8	109/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	80								
8	7	55/4	55/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	81								
8	7	111/8	111/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	82								
8	7	14	14	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	83								
8	7	113/8	113/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	84								
8	7	57/4	57/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	85								
8	7	115/8	115/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	86								
9	8	29/2	29/2	0.0	0	0	Dynamic	2/4	1	1	0					f							
9	8	29/2	29/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	87								11
9	8	59/4	59/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	88								
9	8	61/4	61/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	89		ornamentTurn						
9	8	31/2	31/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	90								
9	8	63/4	63/4	0.5	5/16	5/16	Chord	2/4	1	1	1/8		1/8	1	91								
9	8	65/4	65/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	92								
9	8	59/4	59/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	93								12
9	8	15	15	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	94								12
9	8	61/4	61/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	95								
9	8	31/2	31/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	96								
9	8	16	16	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	97								
10	9	33/2	33/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	98								
10	9	67/4	67/4	0.0	1/16	1/16	Dynamic	2/4	1	1	0					p							
10	9	67/4	67/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	99								
10	9	69/4	69/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	100		ornamentTurn						
10	9	35/2	35/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	101								
10	9	71/4	71/4	0.5	5/16	5/16	Chord	2/4	1	1	1/8		1/8	1	102								
10	9	73/4	73/4	0.0	7/16	7/16	Chord	2/4	1	1	0	grace32	1/32	1	103								
10	9	73/4	73/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	104								
10	9	33/2	33/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	105								
10	9	17	17	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	106								
10	9	35/2	35/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	107								
10	9	18	18	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	108								
11	10	37/2	37/2	0.0	0	0	Chord	2/4	1	1	0	grace32	1/32	1	109								
11	10	37/2	37/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	110								
11	10	75/4	75/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	111								
11	10	77/4	77/4	0.0	3/16	3/16	Dynamic	2/4	1	1	0					f							
11	10	77/4	77/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	112		ornamentTurn						
11	10	39/2	39/2	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	113								
11	10	157/8	157/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	114								
11	10	79/4	79/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	115								
11	10	159/8	159/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	116								
11	10	20	20	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	117								
11	10	161/8	161/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	118								
11	10	81/4	81/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	119								
11	10	163/8	163/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	120								
11	10	37/2	37/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	121								
11	10	19	19	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	122								
11	10	39/2	39/2	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	123								
12	11	41/2	41/2	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	124								
12	11	165/8	165/8	0.375	1/32	1/32	Chord	2/4	1	1	3/32		1/16	3/2	125								
12	11	21	21	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	126								
12	11	169/8	169/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	127								
12	11	85/4	85/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	128								
12	11	171/8	171/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	129								
12	11	43/2	43/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	130								13
12	11	22	22	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	131		ornamentTurn						
12	11	83/4	83/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	132								
12	11	21	21	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	133								
12	11	22	22	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	134								
12	11	43/2	43/2	1.0	1/4	1/4	Chord	2/4	2	4	1/4		1/4	1	135								
13	12	45/2	45/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	136								
13	12	24	24	0.0	3/8	3/8	Dynamic	2/4	1	1	0					p							
13	12	24	24	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	137								14
13	12	97/4	97/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	138								
13	12	45/2	45/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	139								
13	12	45/2	45/2	0.5	0	0	Chord	2/4	2	4	1/8		1/8	1	140								
13	12	23	23	0.375	1/8	1/8	Chord	2/4	2	4	3/32		1/16	3/2	141								
13	12	187/8	187/8	0.125	7/32	7/32	Chord	2/4	2	4	1/32		1/32	1	142								
13	12	47/2	47/2	0.5	1/4	1/4	Chord	2/4	2	4	1/8		1/8	1	143								
14	13	49/2	49/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	144								15
14	13	99/4	99/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	145								
14	13	25	25	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	146								16
14	13	101/4	101/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	147								
14	13	26	26	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	148								17
14	13	105/4	105/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	149								
14	13	25	25	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	150								
14	13	51/2	51/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	151								
15	14	53/2	53/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	152								18
15	14	107/4	107/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	153								
15	14	27	27	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	154								19
15	14	109/4	109/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	155								
15	14	28	28	0.0	3/8	3/8	Dynamic	2/4	1	1	0					f							
15	14	28	28	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	156								20
15	14	113/4	113/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	157								
15	14	27	27	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	158								
15	14	55/2	55/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	159								
15	14	28	28	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	160								
16	15	57/2	57/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	161								21
16	15	115/4	115/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	162								
16	15	29	29	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	163								22
16	15	117/4	117/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	164								
16	15	59/2	59/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	165								23
16	15	119/4	119/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	166								
16	15	30	30	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	167								24
16	15	121/4	121/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	168								
16	15	57/2	57/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	169								
16	15	29	29	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	170								
16	15	59/2	59/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	171								
16	15	30	30	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	172								
17	16	61/2	61/2	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	173								
17	16	92/3	92/3	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	174								
17	16	185/6	185/6	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	175								
17	16	31	31	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	176		ornamentMordent						
17	16	253/8	253/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	177								
17	16	127/4	127/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	178								
17	16	255/8	255/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	179								
17	16	32	32	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	180								
17	16	257/8	257/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	181								
17	16	129/4	129/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	182								
17	16	259/8	259/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	183								
17	16	61/2	61/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	184								
17	16	31	31	0.375	1/8	1/8	Chord	2/4	2	1	3/32		1/16	3/2	185								
17	16	251/8	251/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	186								
17	16	63/2	63/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	187								
18	17	65/2	65/2	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	188								
18	17	261/8	261/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	189								
18	17	131/4	131/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	190								
18	17	263/8	263/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	191								
18	17	33	33	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	192								
18	17	265/8	265/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	193								
18	17	133/4	133/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	194								
18	17	267/8	267/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	195								
18	17	67/2	67/2	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	196								
18	17	269/8	269/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	197								
18	17	135/4	135/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	198								
18	17	271/8	271/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	199								
18	17	34	34	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	200		ornamentShortTrill						
18	17	273/8	273/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	201								
18	17	137/4	137/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	202								
18	17	275/8	275/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	203								
19	18	69/2	69/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	204								25
19	18	71/2	71/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	205		ornamentTurn						
19	18	36	36	0.0	3/8	3/8	Dynamic	2/4	1	1	0					p							
19	18	36	36	0.1875	3/8	3/8	Chord	2/4	1	1	3/64		1/32	3/2	206								
19	18	579/16	579/16	0.03125	27/64	27/64	Chord	2/4	1	1	1/128		1/128	1	207								
19	18	1159/32	1159/32	0.03125	55/128	55/128	Chord	2/4	1	1	1/128		1/128	1	208								
19	18	145/4	145/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	209								
19	18	291/8	291/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	210								
19	18	35	35	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	211								
19	18	71/2	71/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	212								
19	18	36	36	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	213								
20	19	73/2	73/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	214								26
20	19	37	37	0.1875	1/8	1/8	Chord	2/4	1	1	3/64		1/32	3/2	215								
20	19	595/16	595/16	0.03125	11/64	11/64	Chord	2/4	1	1	1/128		1/128	1	216								
20	19	1191/32	1191/32	0.03125	23/128	23/128	Chord	2/4	1	1	1/128		1/128	1	217								
20	19	149/4	149/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	218								
20	19	299/8	299/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	219								
20	19	75/2	75/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	220								27
20	19	38	38	0.1875	3/8	3/8	Chord	2/4	1	1	3/64		1/32	3/2	221								
20	19	611/16	611/16	0.03125	27/64	27/64	Chord	2/4	1	1	1/128		1/128	1	222								
20	19	1223/32	1223/32	0.03125	55/128	55/128	Chord	2/4	1	1	1/128		1/128	1	223								
20	19	153/4	153/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	224								
20	19	307/8	307/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	225								
20	19	73/2	73/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	226								28
20	19	147/4	147/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	227								
20	19	75/2	75/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	228								29
20	19	151/4	151/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	229								
21	20	77/2	77/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	230								30
21	20	155/4	155/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	231		ornamentTurn						
21	20	313/8	313/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	232								
21	20	157/4	157/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	233								
21	20	315/8	315/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	234								
21	20	79/2	79/2	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	235								
21	20	317/8	317/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	236								
21	20	159/4	159/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	237								
21	20	319/8	319/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	238								
21	20	40	40	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	239		ornamentShortTrill						
21	20	321/8	321/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	240								
21	20	161/4	161/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	241								
21	20	323/8	323/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	242								
21	20	77/2	77/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	243								31
21	20	155/4	155/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	244								
21	20	39	39	1.5	1/8	1/8	Chord	2/4	2	1	3/8		1/4	3/2	245								
22	21	81/2	81/2	0.0	0	0	Chord	2/4	1	1	0	grace32	1/32	1	246								
22	21	81/2	81/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	247								32
22	21	163/4	163/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	248								
22	21	329/8	329/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	249								
22	21	165/4	165/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	250								
22	21	331/8	331/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	251								
22	21	83/2	83/2	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	252								
22	21	333/8	333/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	253								
22	21	167/4	167/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	254								
22	21	335/8	335/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	255								
22	21	42	42	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	256								
22	21	337/8	337/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	257								
22	21	169/4	169/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	258								
22	21	339/8	339/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	259								
22	21	163/4	163/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	260								
22	21	41	41	1.5	1/8	1/8	Chord	2/4	2	1	3/8		1/4	3/2	261								
23	22	85/2	85/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	262								
23	22	43	43	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	263		ornamentTurn						
23	22	44	44	0.0	3/8	3/8	Dynamic	2/4	1	1	0					f							
23	22	44	44	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	264								33
23	22	177/4	177/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	265								
23	22	171/4	171/4	0.0	1/16	1/16	Dynamic	2/4	2	1	0					f							
23	22	171/4	171/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	266								34
23	22	43	43	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	267								34
23	22	173/4	173/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	268								34
23	22	87/2	87/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	269								34
23	22	175/4	175/4	0.75	5/16	5/16	Chord	2/4	2	1	3/16		1/8	3/2	270								
