mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
6	6	31/2	31/2	1.0	1/8	1/8	Chord	3/4	1	1	1/4		1/4	1	36								
6	6	33/2	33/2	1.0	3/8	3/8	Chord	3/4	1	1	1/4		1/4	1	37								
6	6	35/2	35/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	38								
6	6	15	15	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	39								
6	6	16	16	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	40								
6	6	17	17	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	41								
7	7	18	18	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	42								
7	7	75/4	75/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	43								
7	7	151/8	151/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	44								
7	7	19	19	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	45								6
7	7	20	20	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	46		ornamentShortTrill						
7	7	83/4	83/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	47								
7	7	18	18	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	48								
7	7	18	18	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	49								
7	7	19	19	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	50								7
7	7	20	20	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	51								
8	8	21	21	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	52								
8	8	22	22	0.0	1/4	1/4	Dynamic	3/4	1	1	0					p							
8	8	22	22	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	53								
8	8	45/2	45/2	1.0	3/8	3/8	Chord	3/4	1	1	1/4		1/4	1	54								
8	8	47/2	47/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	55								
8	8	21	21	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	56								
8	8	23	23	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	57								
8	8	21	21	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	58								
9	9	24	24	0.0	0	0	Dynamic	3/4	1	1	0					f							
9	9	25	25	0.0	1/4	1/4	Dynamic	3/4	1	1	0					p							
9	9	25	25	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	59								
9	9	51/2	51/2	1.0	3/8	3/8	Chord	3/4	1	1	1/4		1/4	1	60								
9	9	53/2	53/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	61								
9	9	24	24	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	62								
9	9	26	26	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	63								
10	10	27	27	0.0	0	0	Dynamic	3/4	1	1	0					f							
10	10	28	28	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	64								
10	10	57/2	57/2	1.0	3/8	3/8	Chord	3/4	1	1	1/4		1/4	1	65								
10	10	59/2	59/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	66								
10	10	27	27	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	67								
10	10	29	29	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	68								
11	11	30	30	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	69								
11	11	61/2	61/2	1.0	1/8	1/8	Chord	3/4	1	1	1/4		1/4	1	70								
11	11	63/2	63/2	1.0	3/8	3/8	Chord	3/4	1	1	1/4		1/4	1	71								
11	11	65/2	65/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	72								
11	11	30	30	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	73								
11	11	31	31	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	74								
11	11	32	32	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	75								
12	12	33	33	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	76								
12	12	67/2	67/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	77								
12	12	34	34	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	78								8
12	12	35	35	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	79		ornamentTurn						
12	12	71/2	71/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	80								
12	12	143/4	143/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	81								
12	12	33	33	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	82								
12	12	35	35	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	83								
13	13	36	36	0.0	0	0	Chord	3/4	1	1	0	appoggiatura	1/8	1	84								
13	13	36	36	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	85		ornamentTurn						
13	13	37	37	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	86								
13	13	36	36	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	87								
13	13	37	37	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	88								
14	14	39	39	0.0	0	0	Dynamic	3/4	1	1	0					p							
14	14	39	39	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	89		articStaccatoAbove						9
14	14	40	40	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	90		articStaccatoAbove						9
14	14	41	41	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	91		articStaccatoAbove						
14	14	40	40	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	92								10
14	14	41	41	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	93								
15	15	42	42	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	94		ornamentTurn						
15	15	43	43	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	95								11
15	15	44	44	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	96								
15	15	43	43	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	97								
15	15	43	43	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	98								12
15	15	44	44	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	99								
16	16	45	45	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	100		articStaccatoAbove						13
16	16	46	46	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	101		articStaccatoAbove						13
16	16	47	47	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	102		articStaccatoAbove						
16	16	46	46	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	103								14
16	16	47	47	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	104								
17	17	48	48	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	105		ornamentTurn						
17	17	49	49	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	106								15
17	17	50	50	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	107								
17	17	49	49	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	108								
17	17	49	49	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	109								16
17	17	50	50	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	110								
18	18	51	51	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	111								17
18	18	103/2	103/2	1.0	1/8	1/8	Chord	3/4	1	1	1/4		1/4	1	112								
18	18	105/2	105/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	113								
18	18	421/8	421/8	0.375	13/32	13/32	Chord	3/4	1	1	3/32		1/16	3/2	114								
18	18	53	53	0.125	1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	115								
18	18	425/8	425/8	0.375	17/32	17/32	Chord	3/4	1	1	3/32		1/16	3/2	116								
18	18	107/2	107/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	117								
18	18	429/8	429/8	0.375	21/32	21/32	Chord	3/4	1	1	3/32		1/16	3/2	118								
18	18	51	51	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	119								
18	18	52	52	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	120								
19	19	54	54	0.125	0	0	Chord	3/4	1	1	1/32		1/32	1	121								
19	19	433/8	433/8	0.375	1/32	1/32	Chord	3/4	1	1	3/32		1/16	3/2	122								
19	19	109/2	109/2	1.0	1/8	1/8	Chord	3/4	1	1	1/4		1/4	1	123								
19	19	111/2	111/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	124								
19	19	445/8	445/8	0.375	13/32	13/32	Chord	3/4	1	1	3/32		1/16	3/2	125								
19	19	56	56	0.125	1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	126								
19	19	449/8	449/8	0.375	17/32	17/32	Chord	3/4	1	1	3/32		1/16	3/2	127								
19	19	113/2	113/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	128								
19	19	453/8	453/8	0.375	21/32	21/32	Chord	3/4	1	1	3/32		1/16	3/2	129								
19	19	54	54	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	130								
19	19	55	55	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	131								
20	20	115/2	115/2	1.0	1/8	1/8	Chord	3/4	1	1	1/4		1/4	1	132								
20	20	117/2	117/2	1.0	3/8	3/8	Chord	3/4	1	1	1/4		1/4	1	133								
20	20	119/2	119/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	134								
20	20	57	57	0.125	0	0	Chord	3/4	1	2	1/32		1/32	1	135								
20	20	457/8	457/8	0.375	1/32	1/32	Chord	3/4	1	2	3/32		1/16	3/2	136								
20	20	58	58	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	137								
20	20	59	59	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	138								
20	20	57	57	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	139								18
20	20	58	58	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	140								18
20	20	59	59	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	141								
21	21	60	60	0.0	0	0	Chord	3/4	1	1	0	appoggiatura	1/8	1	142								
21	21	60	60	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	143		ornamentShortTrill						
21	21	61	61	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	144								
21	21	60	60	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	145								19
21	21	61	61	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	146								
22	22	63	63	0.0	0	0	Dynamic	3/4	1	1	0					f							
22	22	127/2	127/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	147		articStaccatoAbove						20
22	22	64	64	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	148		articStaccatoAbove						20
22	22	129/2	129/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	149		articStaccatoAbove						20
22	22	65	65	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	150		articStaccatoAbove						20
22	22	131/2	131/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	151		articStaccatoAbove						
22	22	63	63	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	152								
23	23	66	66	0.0	0	0	Dynamic	3/4	1	1	0					p							
23	23	133/2	133/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	153		articStaccatoAbove						21
23	23	67	67	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	154		articStaccatoAbove						21
23	23	135/2	135/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	155		articStaccatoAbove						21
23	23	68	68	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	156		articStaccatoAbove						
23	23	137/2	137/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	157								
23	23	66	66	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	158								
24	24	139/2	139/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	159		articStaccatoAbove						22
24	24	70	70	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	160		articStaccatoAbove						
24	24	141/2	141/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	161		articStaccatoAbove						23
24	24	71	71	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	162		articStaccatoAbove						
24	24	143/2	143/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	163								24
24	24	287/4	287/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	164								
24	24	69	69	0.0	0	0	Dynamic	3/4	2	1	0					pp							
24	24	69	69	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	165								
25	25	72	72	0.0	0	0	Chord	3/4	1	1	0	appoggiatura	1/8	1	166								
25	25	72	72	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	167		ornamentTurn						
25	25	73	73	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	168								
25	25	72	72	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	169								
