mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
25	25	195/4	195/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	271									
25	25	391/8	391/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	272									
25	25	49	49	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	273		articStaccatissimoAbove							
25	25	197/4	197/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	274		articStaccatissimoAbove							
25	25	99/2	99/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	275		articStaccatissimoAbove							
25	25	199/4	199/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	276		articStaccatissimoAbove							
25	25	48	48	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	277									4
25	25	49	49	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	278									
26	26	50	50	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	279									
26	26	401/8	401/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	280									
26	26	201/4	201/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32	1/32	1	281									
26	26	403/8	403/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	282									
26	26	101/2	101/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	283		articStaccatissimoAbove							
26	26	51	51	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	284									
26	26	409/8	409/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	285									
26	26	205/4	205/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32	1/32	1	286									
26	26	411/8	411/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32	1/32	1	287									
26	26	103/2	103/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	288									
26	26	413/8	413/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	289									
26	26	207/4	207/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	290									
26	26	415/8	415/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	291									
26	26	101/2	101/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	292									
26	26	51	51	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	293									
26	26	103/2	103/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	294									
27	27	52	52	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	295		articStaccatissimoAbove							
27	27	209/4	209/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	296		articStaccatissimoAbove							
27	27	211/4	211/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	297		articStaccatissimoAbove							
27	27	213/4	213/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	298		articStaccatissimoBelow							
27	27	215/4	215/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	299		articStaccatissimoBelow							
27	27	105/2	105/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	300									
27	27	53	53	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	301									
27	27	107/2	107/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	302									
28	28	54	54	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	303									5
28	28	55	55	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	304									
28	28	217/4	217/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	305		articStaccatissimoBelow							
28	28	109/2	109/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	306		articStaccatissimoBelow							
28	28	219/4	219/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	307		articStaccatissimoBelow							
28	28	55	55	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	308		articStaccatissimoBelow							
28	28	221/4	221/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	309		articStaccatissimoBelow							
28	28	111/2	111/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	310		articStaccatissimoBelow							
28	28	223/4	223/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	311		articStaccatissimoBelow							
29	29	56	56	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	312									
29	29	449/8	449/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	313									
29	29	225/4	225/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32	1/32	1	314									
29	29	451/8	451/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	315									
29	29	113/2	113/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	316									
29	29	453/8	453/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	317									
29	29	227/4	227/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	318									
29	29	455/8	455/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	319									
29	29	57	57	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	320		articStaccatissimoAbove							
29	29	56	56	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	321									
29	29	113/2	113/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	322									
29	29	57	57	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	323									
29	29	115/2	115/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	324									
30	30	58	58	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	325									
30	30	465/8	465/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	326									
30	30	233/4	233/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32	1/32	1	327									
30	30	467/8	467/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	328									
30	30	117/2	117/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	329									
30	30	469/8	469/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	330									
30	30	235/4	235/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	331									
30	30	471/8	471/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	332									
30	30	59	59	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	333		articStaccatissimoAbove							
30	30	58	58	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	334									
30	30	117/2	117/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	335									
30	30	59	59	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	336									
30	30	119/2	119/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	337									
31	31	60	60	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	338									
31	31	481/8	481/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	339									
31	31	241/4	241/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32	1/32	1	340									
31	31	483/8	483/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	341									
31	31	121/2	121/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	342									
31	31	485/8	485/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	343									
31	31	243/4	243/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	344									
31	31	487/8	487/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	345									
31	31	61	61	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	346		articStaccatissimoAbove							
31	31	245/4	245/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	347		articStaccatissimoAbove							
31	31	123/2	123/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	348		articStaccatissimoAbove							
31	31	247/4	247/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	349		articStaccatissimoAbove							
31	31	60	60	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	350									
31	31	121/2	121/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	351									
31	31	61	61	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	352									
31	31	123/2	123/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	353									
32	32	62	62	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	354									6
32	32	63	63	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	355		ornamentTurn							
32	32	127/2	127/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	356									
32	32	509/8	509/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	357									
32	32	255/4	255/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	358									
32	32	511/8	511/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	359									
32	32	62	62	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	360									
32	32	125/2	125/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4	1/4	1	361									
32	32	127/2	127/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	362									
33	33	64	64	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	363		articStaccatissimoBelow							
33	33	257/4	257/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	364		articStaccatissimoBelow							
33	33	259/4	259/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	365		articStaccatissimoBelow							
33	33	131/2	131/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	366									
33	33	525/8	525/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	367									
33	33	263/4	263/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	368									
33	33	527/8	527/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	369									
33	33	64	64	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	370									
33	33	129/2	129/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	371									
33	33	65	65	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	372									
33	33	131/2	131/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	373									
34	34	66	66	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	374		articStaccatissimoAbove							
34	34	265/4	265/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	375		articStaccatissimoAbove							
34	34	267/4	267/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	376		articStaccatissimoAbove							
34	34	67	67	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	377		articStaccatissimoAbove							
34	34	269/4	269/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	378		articStaccatissimoAbove							
34	34	135/2	135/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	379		articStaccatissimoAbove							
34	34	271/4	271/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	380		articStaccatissimoAbove							
34	34	66	66	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	381									
34	34	133/2	133/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	382									
35	35	68	68	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	383		articStaccatissimoAbove							
35	35	273/4	273/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	384		articStaccatissimoAbove							
35	35	137/2	137/2	0.0	1/8	1/8	Dynamic	2/4	1	1	0				p								
35	35	137/2	137/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	385									
35	35	139/2	139/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	386									
35	35	137/2	137/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	387									
35	35	69	69	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	388									
35	35	139/2	139/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	389									
36	36	141/2	141/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	390									
36	36	143/2	143/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	391									
36	36	70	70	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	392									
36	36	141/2	141/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	393									
36	36	71	71	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	394									
36	36	143/2	143/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	395									
37	37	72	72	0.0	0	0	Dynamic	2/4	1	1	0				f								
37	37	72	72	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	396									
37	37	577/8	577/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	397									
37	37	289/4	289/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32	1/32	1	398									
37	37	579/8	579/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	399									
37	37	145/2	145/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	400									
37	37	581/8	581/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	401									
37	37	291/4	291/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	402									
37	37	583/8	583/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	403									
37	37	73	73	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	404									
37	37	585/8	585/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	405									
37	37	293/4	293/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32	1/32	1	406									
37	37	587/8	587/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32	1/32	1	407									
37	37	147/2	147/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	408									
37	37	589/8	589/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	409									
37	37	295/4	295/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	410									
37	37	591/8	591/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	411									
37	37	72	72	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	412									7
37	37	73	73	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	413									
38	38	74	74	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	414									
38	38	593/8	593/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	415									
38	38	297/4	297/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32	1/32	1	416									
38	38	595/8	595/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	417									
38	38	149/2	149/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	418									
38	38	597/8	597/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	419									
38	38	299/4	299/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	420									
38	38	599/8	599/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	421									
38	38	75	75	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	422									
38	38	601/8	601/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	423									
38	38	301/4	301/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32	1/32	1	424									
38	38	603/8	603/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32	1/32	1	425									
38	38	151/2	151/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	426									
38	38	605/8	605/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	427									
38	38	303/4	303/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	428									
38	38	607/8	607/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	429									
38	38	74	74	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	430									
39	39	76	76	0.0	0	0	Dynamic	2/4	1	1	0				p								
39	39	76	76	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	431									
39	39	609/8	609/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	432									
39	39	305/4	305/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32	1/32	1	433									
39	39	611/8	611/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	434									
39	39	153/2	153/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	435									
39	39	613/8	613/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	436									
39	39	307/4	307/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	437									
39	39	615/8	615/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	438									
39	39	77	77	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	439									
39	39	617/8	617/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	440									
39	39	309/4	309/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32	1/32	1	441									
39	39	619/8	619/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32	1/32	1	442									
39	39	155/2	155/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	443									
39	39	621/8	621/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	444									
39	39	311/4	311/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	445									
39	39	623/8	623/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	446									
39	39	76	76	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	447									
39	39	77	77	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	448									
40	40	78	78	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	449		articStaccatissimoAbove							
40	40	313/4	313/4	0.0	1/16	1/16	Dynamic	2/4	1	1	0				f								
40	40	313/4	313/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	450		articStaccatissimoAbove							
40	40	157/2	157/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	451		articStaccatissimoAbove							
40	40	315/4	315/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	452		articStaccatissimoAbove							
40	40	79	79	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	453		articStaccatissimoBelow							
40	40	317/4	317/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	454		articStaccatissimoBelow							
40	40	159/2	159/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	455		articStaccatissimoBelow							
40	40	319/4	319/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	456		articStaccatissimoBelow							
40	40	78	78	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	457									
41	41	161/2	161/2	0.0	1/8	1/8	Dynamic	2/4	1	1	0				p								
41	41	161/2	161/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	458									
41	41	323/4	323/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	459									
41	41	81	81	0.75	1/4	1/4	Chord	2/4	1	1	3/16	1/8	3/2	460									8
41	41	327/4	327/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	461									
41	41	80	80	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	462									
41	41	321/4	321/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	463									
42	42	165/2	165/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	464									
42	42	331/4	331/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	465									
42	42	83	83	0.75	1/4	1/4	Chord	2/4	1	1	3/16	1/8	3/2	466									9
42	42	335/4	335/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	467									
42	42	82	82	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	468									
42	42	329/4	329/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	469									
43	43	84	84	0.0	0	0	StaffText	2/4	1	1	0						ten.						
43	43	84	84	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	470									
43	43	85	85	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	471		ornamentUpPrall							
43	43	84	84	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	472									
43	43	84	84	0.0	0	0	Dynamic	2/4	2	1	0				ff								
43	43	84	84	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	473									
43	43	85	85	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	474									
44	44	86	86	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	475									
44	44	86	86	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	476									
44	44	87	87	0.0	1/4	1/4	StaffText	2/4	2	1	0						ten.						
44	44	86	86	0.5	0	0	Chord	2/4	2	2	1/8	1/8	1	477									
44	44	173/2	173/2	0.375	1/8	1/8	Chord	2/4	2	2	3/32	1/16	3/2	478		articStaccatissimoBelow							
44	44	695/8	695/8	0.125	7/32	7/32	Chord	2/4	2	2	1/32	1/32	1	479									
44	44	87	87	1.0	1/4	1/4	Chord	2/4	2	2	1/4	1/4	1	480									
