mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
1	0	0	0	0.0	0	7/8	Tempo	4/4	1	1	0								Allegrodimolto	126.0			1.0	
1	0	0	0	0.0	0	7/8	Tempo	4/4	1	1	0								𝅘𝅥=150	150.0	𝅘𝅥	150.0	0.0	
1	0	0	0	0.08333333333333333	0	7/8	Chord	4/4	1	1	1/48		1/32	2/3	0									
1	0	1/12	1/12	0.08333333333333333	1/48	43/48	Chord	4/4	1	1	1/48		1/32	2/3	1									
1	0	1/6	1/6	0.08333333333333333	1/24	11/12	Chord	4/4	1	1	1/48		1/32	2/3	2									
1	0	1/4	1/4	0.08333333333333333	1/16	15/16	Chord	4/4	1	1	1/48		1/32	2/3	3									
1	0	1/3	1/3	0.08333333333333333	1/12	23/24	Chord	4/4	1	1	1/48		1/32	2/3	4									
1	0	5/12	5/12	0.08333333333333333	5/48	47/48	Chord	4/4	1	1	1/48		1/32	2/3	5									
2	1	1/2	1/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	6		articStaccatissimoAbove							
2	1	2	2	0.08333333333333333	3/8	3/8	Chord	4/4	2	1	1/48		1/32	2/3	7									
2	1	25/12	25/12	0.08333333333333333	19/48	19/48	Chord	4/4	2	1	1/48		1/32	2/3	8									
2	1	13/6	13/6	0.08333333333333333	5/12	5/12	Chord	4/4	2	1	1/48		1/32	2/3	9									
2	1	9/4	9/4	0.08333333333333333	7/16	7/16	Chord	4/4	2	1	1/48		1/32	2/3	10									
2	1	7/3	7/3	0.08333333333333333	11/24	11/24	Chord	4/4	2	1	1/48		1/32	2/3	11									
2	1	29/12	29/12	0.08333333333333333	23/48	23/48	Chord	4/4	2	1	1/48		1/32	2/3	12									
2	1	5/2	5/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	13		articStaccatissimoAbove							
2	1	4	4	0.08333333333333333	7/8	7/8	Chord	4/4	2	1	1/48		1/32	2/3	14									
2	1	49/12	49/12	0.08333333333333333	43/48	43/48	Chord	4/4	2	1	1/48		1/32	2/3	15									
2	1	25/6	25/6	0.08333333333333333	11/12	11/12	Chord	4/4	2	1	1/48		1/32	2/3	16									
2	1	17/4	17/4	0.08333333333333333	15/16	15/16	Chord	4/4	2	1	1/48		1/32	2/3	17									
2	1	13/3	13/3	0.08333333333333333	23/24	23/24	Chord	4/4	2	1	1/48		1/32	2/3	18									
2	1	53/12	53/12	0.08333333333333333	47/48	47/48	Chord	4/4	2	1	1/48		1/32	2/3	19									
3	2	11/2	11/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	20		articStaccatissimoAbove							
3	2	13/2	13/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	21									
3	2	15/2	15/2	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	22									
3	2	47/6	47/6	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	23									
3	2	49/6	49/6	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	24									
3	2	9/2	9/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	25		articStaccatissimoAbove							
3	2	15/2	15/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	26									
4	3	17/2	17/2	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	27									
4	3	53/6	53/6	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	28									
4	3	55/6	55/6	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	29									
4	3	19/2	19/2	0.0	1/4	1/4	Chord	4/4	1	1	0	grace16	1/16	2/3	30									
4	3	19/2	19/2	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	31									
4	3	59/6	59/6	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	32									
4	3	61/6	61/6	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	33									
4	3	21/2	21/2	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	34									
4	3	65/6	65/6	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	35									
4	3	67/6	67/6	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	36									
4	3	23/2	23/2	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	37									
4	3	71/6	71/6	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	38									
4	3	73/6	73/6	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	39									
4	3	17/2	17/2	0.75	0	0	Chord	4/4	2	1	3/16		1/8	3/2	40									
4	3	37/4	37/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	41									
4	3	19/2	19/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	42		articStaccatissimoAbove							
4	3	45/4	45/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	43									
4	3	23/2	23/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	44		articStaccatissimoAbove							
5	4	25/2	25/2	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	45									
5	4	77/6	77/6	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	46									
5	4	79/6	79/6	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	47									
5	4	27/2	27/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	48		ornamentTurn							
5	4	31/2	31/2	0.0	3/4	3/4	Chord	4/4	1	1	0	grace32	1/32	1	49									
5	4	31/2	31/2	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	50		ornamentTurn							
5	4	65/4	65/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	51									
5	4	53/4	53/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	52									
5	4	27/2	27/2	0.75	1/4	1/4	Chord	4/4	2	1	3/16		1/8	3/2	53									
5	4	57/4	57/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	54									
5	4	29/2	29/2	0.0	1/2	1/2	StaffText	4/4	2	1	0							ten.						
