mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	tempo	qpm	slur
3	3	31/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	35				
3	3	16/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	36				
3	3	11/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	37				
3	3	17/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	38				
3	3	35/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	39				
4	4	6	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	40				
4	4	37/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	41				
4	4	19/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	42				
4	4	13/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	43				
4	4	15/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	44				
4	4	23/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	45				
4	4	47/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	46				
4	4	13/2	0.16666666666666666		1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	47				
4	4	20/3	0.16666666666666666		1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	48				
4	4	41/6	0.16666666666666666		5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	49				
4	4	7	0.16666666666666666		1/4	1/4	Chord	2/4	2	1	1/24			1/16	2/3	50				
4	4	43/6	0.16666666666666666		7/24	7/24	Chord	2/4	2	1	1/24			1/16	2/3	51				
4	4	22/3	0.16666666666666666		1/3	1/3	Chord	2/4	2	1	1/24			1/16	2/3	52				
4	4	15/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	53	articStaccatissimoAbove			
5	5	8	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	54				
5	5	49/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	55				
5	5	25/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	56				
5	5	17/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	57				
5	5	19/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	58				
5	5	29/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	59				
5	5	59/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	60				
5	5	17/2	0.16666666666666666		1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	61				
5	5	26/3	0.16666666666666666		1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	62				
5	5	53/6	0.16666666666666666		5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	63				
5	5	9	0.16666666666666666		1/4	1/4	Chord	2/4	2	1	1/24			1/16	2/3	64				
5	5	55/6	0.16666666666666666		7/24	7/24	Chord	2/4	2	1	1/24			1/16	2/3	65				
5	5	28/3	0.16666666666666666		1/3	1/3	Chord	2/4	2	1	1/24			1/16	2/3	66				
5	5	19/2	0.16666666666666666		3/8	3/8	Chord	2/4	2	1	1/24			1/16	2/3	67				
5	5	29/3	0.16666666666666666		5/12	5/12	Chord	2/4	2	1	1/24			1/16	2/3	68				
5	5	59/6	0.16666666666666666		11/24	11/24	Chord	2/4	2	1	1/24			1/16	2/3	69				
6	6	10	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	70				
6	6	61/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	71				
6	6	31/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	72				
6	6	21/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	73				
6	6	23/2	0.375		3/8	3/8	Chord	2/4	1	1	3/32			1/16	3/2	74	ornamentShortTrill			
6	6	95/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	75				
6	6	10	0.16666666666666666		0	0	Chord	2/4	2	1	1/24			1/16	2/3	76				
6	6	61/6	0.16666666666666666		1/24	1/24	Chord	2/4	2	1	1/24			1/16	2/3	77				
6	6	31/3	0.16666666666666666		1/12	1/12	Chord	2/4	2	1	1/24			1/16	2/3	78				
6	6	21/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	79	articStaccatissimoAbove			
6	6	23/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	80				
7	7	12	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	81				0
7	7	25/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	82	ornamentTurn			
7	7	13	0.5		1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	83	articStaccatissimoAbove			
7	7	12	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	84				
7	7	25/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	85				
7	7	13	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	86	articStaccatissimoAbove			
7	7	12	1.0		0	0	Chord	2/4	2	2	1/4			1/4	1	87				
7	7	13	0.5		1/4	1/4	Chord	2/4	2	2	1/8			1/8	1	88	articStaccatissimoBelow			
8	8	15	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	89				
8	8	91/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	90				
8	8	46/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	91				
8	8	31/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	92				
8	8	47/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	93				
8	8	95/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	94				
8	8	14	2.0		0	0	Chord	2/4	2	1	1/2			1/2	1	95				
9	9	16	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	96				
9	9	97/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	97				
9	9	49/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	98				
9	9	33/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	99				
9	9	50/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	100				
9	9	101/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	101				
9	9	17	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	102				
9	9	103/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	103				
9	9	52/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	104				
9	9	35/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	105				
9	9	53/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	106				
9	9	107/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	107				
9	9	16	2.0		0	0	Chord	2/4	2	1	1/2			1/2	1	108				
10	10	19	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	109				
10	10	115/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	110				
10	10	58/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	111				
10	10	39/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	112				
10	10	59/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	113				
10	10	119/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	114				
10	10	18	2.0		0	0	Chord	2/4	2	1	1/2			1/2	1	115				
11	11	20	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	116				
11	11	121/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	117				
11	11	61/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	118				
11	11	41/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	119				
11	11	62/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	120				
11	11	125/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	121				
11	11	21	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	122				
11	11	127/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	123				
11	11	64/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	124				
11	11	43/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	125				
11	11	65/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	126				
11	11	131/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	127				
11	11	20	2.0		0	0	Chord	2/4	2	1	1/2			1/2	1	128				
12	12	23	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	129				
12	12	139/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	130				
12	12	70/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	131				
12	12	47/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	132				
12	12	71/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	133				
12	12	143/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	134				
12	12	22	2.0		0	0	Chord	2/4	2	1	1/2			1/2	1	135				
13	13	24	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	136				
13	13	145/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	137				
13	13	73/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	138				
13	13	49/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	139				
13	13	74/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	140				
13	13	149/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	141				
13	13	25	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	142				
13	13	151/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	143				
13	13	76/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	144				
13	13	51/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	145				
13	13	77/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	146				
13	13	155/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	147				
13	13	25	1.0		1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	148				
13	13	24	2.0		0	0	Chord	2/4	2	2	1/2			1/2	1	149				
14	14	26	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	150				
14	14	157/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	151				
14	14	79/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	152				
14	14	53/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	153				
14	14	80/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	154				
14	14	161/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	155				
14	14	27	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	156				
14	14	163/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	157				
14	14	82/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	158				
14	14	55/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	159				
14	14	83/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	160				
14	14	167/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	161				
14	14	26	1.0		0	0	Chord	2/4	2	1	1/4			1/4	1	162				
14	14	55/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	163				
15	15	28	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	164	articStaccatissimoAbove			
15	15	115/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	165				
15	15	29	0.25		1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	166				1
15	15	117/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	167				
15	15	59/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	168				2
15	15	119/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	169				
15	15	28	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	170	articStaccatissimoAbove			
15	15	57/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	171				
15	15	59/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	172				
16	16	30	1.0		0	0	Chord	2/4	1	1	1/4			1/4	1	173				3
16	16	31	0.5		1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	174	ornamentTurn			
16	16	30	1.5		0	0	Chord	2/4	2	1	3/8			1/4	3/2	175				
17	17	32	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	176				
17	17	193/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	177				
17	17	97/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	178				
17	17	65/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	179				
17	17	98/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	180				
17	17	197/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	181				
17	17	33	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	182				
17	17	199/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	183				
17	17	100/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	184				
17	17	67/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	185				
17	17	101/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	186				
17	17	203/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	187				
18	18	34	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	188				
18	18	205/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	189				
18	18	103/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	190				
18	18	69/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	191				
18	18	104/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	192				
18	18	209/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	193				
18	18	35	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	194				
18	18	211/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	195				
18	18	106/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	196				
18	18	71/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	197				
18	18	107/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	198				
18	18	215/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	199				
19	19	36	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	200				
19	19	217/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	201				
19	19	109/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	202				
19	19	73/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	203				
19	19	110/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	204				
19	19	221/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	205				
19	19	37	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	206				
19	19	223/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	207				
19	19	112/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	208				
19	19	75/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	209				
19	19	113/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	210				
19	19	227/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	211				
20	20	38	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	212				
20	20	229/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	213				
20	20	115/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	214				
20	20	77/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	215				
20	20	116/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	216				
20	20	233/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	217				
20	20	39	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	218				
20	20	235/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	219				
20	20	118/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	220				
20	20	79/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	221				
20	20	119/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	222				
20	20	239/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	223				
21	21	241/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	224				
21	21	121/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	225				
21	21	81/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	226				
21	21	122/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	227				
21	21	245/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	228				
21	21	41	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	229				
21	21	247/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	230				
21	21	124/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	231				
21	21	83/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	232				
21	21	125/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	233				
21	21	251/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	234				
21	21	40	1.0		0	0	Chord	2/4	2	1	1/4			1/4	1	235				
21	21	41	1.0		1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	236				
22	22	42	1.0		0	0	Chord	2/4	1	1	1/4			1/4	1	237				
22	22	43	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	238				
22	22	259/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	239				
22	22	130/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	240				
22	22	87/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	241				
22	22	131/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	242				
22	22	263/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	243				
22	22	42	0.16666666666666666		0	0	Chord	2/4	2	1	1/24			1/16	2/3	244				
22	22	253/6	0.16666666666666666		1/24	1/24	Chord	2/4	2	1	1/24			1/16	2/3	245				
22	22	127/3	0.16666666666666666		1/12	1/12	Chord	2/4	2	1	1/24			1/16	2/3	246				
22	22	85/2	0.16666666666666666		1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	247				
22	22	128/3	0.16666666666666666		1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	248				
22	22	257/6	0.16666666666666666		5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	249				
22	22	43	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	250	articStaccatissimoAbove			
23	23	265/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	251				
23	23	133/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	252				
23	23	89/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	253				
23	23	134/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	254				
23	23	269/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	255				
23	23	45	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	256				
23	23	271/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	257				
23	23	136/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	258				
23	23	91/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	259				
23	23	137/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	260				
23	23	275/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	261				
23	23	44	1.0		0	0	Chord	2/4	2	1	1/4			1/4	1	262				
23	23	45	1.0		1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	263				
24	24	46	1.0		0	0	Chord	2/4	1	1	1/4			1/4	1	264				
24	24	47	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	265				
24	24	283/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	266				
24	24	142/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	267				
24	24	95/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	268				
24	24	143/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	269				
24	24	287/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	270				
24	24	46	0.16666666666666666		0	0	Chord	2/4	2	1	1/24			1/16	2/3	271				
24	24	277/6	0.16666666666666666		1/24	1/24	Chord	2/4	2	1	1/24			1/16	2/3	272				
