mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	slur
5	5	8	0.0	0	0	Chord	2/4	1	1	0	grace32		1/32	1	32					
5	5	8	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	33					
5	5	33/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	34					
5	5	17/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	35					
5	5	35/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	36					
5	5	9	0.0	1/4	1/4	Chord	2/4	1	1	0	grace32		1/32	1	37					
5	5	9	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	38					
5	5	37/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	39					
5	5	19/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	40					
5	5	39/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	41					
5	5	8	0.75	0	0	Chord	2/4	2	1	3/16			1/8	3/2	42					
5	5	35/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	43					
5	5	9	0.75	1/4	1/4	Chord	2/4	2	1	3/16			1/8	3/2	44					
5	5	39/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	45					
6	6	10	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	46					1
6	6	11	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	47					
6	6	45/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	48					
6	6	23/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	49		ornamentShortTrill			
6	6	47/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	50					
6	6	10	1.5	0	0	Chord	2/4	2	1	3/8			1/4	3/2	51					
6	6	23/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	52					
6	6	10	2.0	0	0	Chord	2/4	2	2	1/2			1/2	1	53					
7	7	12	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	54					
7	7	25/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32			1/32	1	55					
7	7	101/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32			1/32	1	56					
7	7	51/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32			1/32	1	57					
7	7	103/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	58					
7	7	13	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	59					
7	7	79/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	60					
7	7	40/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	61					
7	7	27/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	62					
7	7	41/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	63					
7	7	83/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	64					
7	7	12	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	65					
7	7	25/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4			1/4	1	66					
7	7	12	1.0	0	0	Chord	2/4	2	2	1/4			1/4	1	67					
7	7	13	0.5	1/4	1/4	Chord	2/4	2	2	1/8			1/8	1	68					
7	7	27/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8			1/8	1	69					
8	8	14	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	70					2
8	8	15	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	71		ornamentShortTrill			
8	8	14	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	72					
8	8	29/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	73					
9	9	16	0.0	0	0	Dynamic	2/4	1	1	0						f				
9	9	16	0.75	0	0	Chord	2/4	1	1	3/16			1/8	3/2	74		ornamentTurn			
9	9	67/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	75					
9	9	17	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	76					
9	9	69/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	77					
9	9	35/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	78					
9	9	71/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	79					
9	9	16	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	80					
10	10	18	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	81		articStaccatissimoAbove			
10	10	37/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	82		articStaccatissimoAbove			
10	10	39/2	0.0	3/8	3/8	Dynamic	2/4	1	1	0						p				
10	10	79/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	83		articStaccatissimoAbove			
10	10	19	0.5	1/4	1/4	Chord	2/4	1	2	1/8			1/8	1	84		articStaccatissimoBelow			
10	10	39/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16			1/16	1	85					
10	10	18	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	86		articStaccatissimoAbove			
10	10	37/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	87					
10	10	75/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	88					
11	11	81/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	89					
11	11	83/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	90					
11	11	85/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	91					
11	11	87/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	92					
11	11	20	0.25	0	0	Chord	2/4	1	2	1/16			1/16	1	93					
11	11	41/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16			1/16	1	94					
11	11	21	0.25	1/4	1/4	Chord	2/4	1	2	1/16			1/16	1	95					
11	11	43/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16			1/16	1	96					
12	12	89/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	97					3
12	12	45/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	98					3
12	12	91/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	99					
12	12	23	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	100					
12	12	93/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	101					
12	12	22	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	102					
12	12	47/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	103					
12	12	95/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	104					
13	13	24	0.0	0	0	Dynamic	2/4	1	1	0						f				
13	13	24	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	105					
13	13	99/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	106					
13	13	25	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	107					4
13	13	101/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	108					
13	13	51/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	109					5
13	13	103/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	110					
13	13	97/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16			1/16	1	111					
13	13	49/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	112					
14	14	26	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	113					
14	14	105/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	114					
14	14	27	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	115					6
14	14	109/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	116					
14	14	55/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	117					7
14	14	111/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	118					
14	14	53/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	119					
14	14	107/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	120					
15	15	28	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	121					
15	15	113/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	122					
15	15	57/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	123					
15	15	115/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	124					
15	15	29	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	125					8
15	15	117/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	126					
15	15	59/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	127					9
15	15	119/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	128					
15	15	28	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	129					
15	15	57/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	130					
15	15	29	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	131					
16	16	30	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	132					10
16	16	31	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	133		ornamentShortTrill			
16	16	125/4	0.0	5/16	5/16	Dynamic	2/4	1	1	0						p				
16	16	125/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	134					
16	16	63/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	135					
16	16	127/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	136					
16	16	30	0.5	0	0	Chord	2/4	2	2	1/8			1/8	1	137					
16	16	61/2	1.0	1/8	1/8	Chord	2/4	2	2	1/4			1/4	1	138					
16	16	63/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8			1/8	1	139					
17	17	32	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	140					
17	17	129/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	141					
17	17	131/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	142					
17	17	33	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	143					
17	17	133/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	144					
17	17	67/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	145					
17	17	135/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	146					
17	17	67/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	147					
17	17	32	0.5	0	0	Chord	2/4	2	2	1/8			1/8	1	148					
17	17	65/2	1.5	1/8	1/8	Chord	2/4	2	2	3/8			1/4	3/2	149					
18	18	34	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	150					11
18	18	35	0.0	1/4	1/4	Chord	2/4	1	1	0	grace32		1/32	1	151					
18	18	35	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	152					
18	18	141/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	153					
18	18	71/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	154					
18	18	143/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	155					
18	18	34	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	156					
18	18	71/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	157					
18	18	34	0.5	0	0	Chord	2/4	2	2	1/8			1/8	1	158					
18	18	69/2	1.5	1/8	1/8	Chord	2/4	2	2	3/8			1/4	3/2	159					
19	19	36	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	160					12
19	19	145/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	161					
19	19	147/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	162					
19	19	37	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	163					
19	19	149/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	164					
19	19	75/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	165					
19	19	151/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	166					
19	19	75/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	167					
19	19	36	0.5	0	0	Chord	2/4	2	2	1/8			1/8	1	168					
19	19	73/2	1.5	1/8	1/8	Chord	2/4	2	2	3/8			1/4	3/2	169					
20	20	38	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	170					13
20	20	39	0.0	1/4	1/4	Chord	2/4	1	1	0	grace32		1/32	1	171					
20	20	39	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	172					
20	20	157/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	173					
20	20	79/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	174					
20	20	159/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	175					
20	20	79/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	176					
20	20	38	0.5	0	0	Chord	2/4	2	2	1/8			1/8	1	177					
20	20	77/2	1.5	1/8	1/8	Chord	2/4	2	2	3/8			1/4	3/2	178					
21	21	40	0.0	0	0	Chord	2/4	1	1	0	grace32		1/32	1	179					
21	21	40	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	180					
21	21	161/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	181					
21	21	81/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	182					
21	21	163/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	183					
21	21	41	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	184					14
21	21	83/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32			1/32	1	185					
21	21	333/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32			1/32	1	186					
21	21	167/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32			1/32	1	187					
21	21	335/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	188					
21	21	40	1.5	0	0	Chord	2/4	2	1	3/8			1/4	3/2	189					
21	21	83/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	190					
21	21	40	1.5	0	0	Chord	2/4	2	2	3/8			1/4	3/2	191					
21	21	81/2	1.0	1/8	1/8	Chord	2/4	2	3	1/4			1/4	1	192					
22	22	42	0.0	0	0	Dynamic	2/4	1	1	0						f				
22	22	42	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	193					
22	22	169/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	194					15
22	22	85/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	195					15
22	22	171/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	196					
22	22	173/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	197					16
22	22	87/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	198					16
22	22	175/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	199					
22	22	42	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	200					
22	22	43	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	201					
23	23	89/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	202					
23	23	134/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	203					
23	23	269/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	204					
23	23	45	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	205					
23	23	271/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	206					
23	23	136/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	207					
23	23	91/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	208					
23	23	137/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	209					
23	23	275/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	210					
23	23	44	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	211					
23	23	45	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	212					
24	24	46	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	213					
24	24	185/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	214					17
24	24	93/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	215					17
24	24	187/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	216					
24	24	189/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	217					18
24	24	95/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	218					18
24	24	191/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	219					
24	24	46	0.0	0	0	Dynamic	2/4	2	1	0						p				
24	24	46	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	220					
24	24	47	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	221					
25	25	97/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	222					
25	25	146/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	223					
25	25	293/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	224					
25	25	49	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	225					
25	25	295/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	226					
25	25	148/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	227					
25	25	99/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	228					
25	25	149/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	229					
25	25	299/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	230					
25	25	48	0.0	0	0	Dynamic	2/4	2	1	0						f				
25	25	48	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	231					
25	25	49	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	232					
26	26	50	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	233					19
26	26	51	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	234					
26	26	50	1.5	0	0	Chord	2/4	2	1	3/8			1/4	3/2	235					
27	27	52	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	236					20
27	27	105/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	237					
27	27	107/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	238					
27	27	52	1.0	0	0	Chord	2/4	1	2	1/4			1/4	1	239					
27	27	107/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8			1/8	1	240					
27	27	52	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	241					
27	27	53	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	242					
28	28	54	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	243					
28	28	217/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	244					
28	28	109/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	245					
28	28	219/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	246					
28	28	55	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	247					
28	28	54	1.0	0	0	Chord	2/4	1	2	1/4			1/4	1	248					
28	28	54	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	249					
28	28	111/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	250					
29	29	56	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	251					
29	29	113/2	1.0	1/8	1/8	Chord	2/4	1	1	1/4			1/4	1	252					
29	29	115/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	253					
29	29	56	1.0	0	0	Chord	2/4	1	2	1/4			1/4	1	254					
29	29	57	1.0	1/4	1/4	Chord	2/4	1	2	1/4			1/4	1	255					
30	30	58	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	256					
30	30	233/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	257					
30	30	117/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	258					
30	30	235/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	259					
30	30	59	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	260					
30	30	119/2	0.0	3/8	3/8	Dynamic	2/4	1	1	0						p				
30	30	119/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	261					
30	30	58	1.0	0	0	Chord	2/4	1	2	1/4			1/4	1	262					
30	30	119/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8			1/8	1	263					
31	31	60	0.0	0	0	Chord	2/4	1	1	0	grace32		1/32	1	264					
31	31	60	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	265					
31	31	241/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	266					
31	31	121/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	267					
31	31	243/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	268					
31	31	61	0.0	1/4	1/4	Chord	2/4	1	1	0	grace32		1/32	1	269					
31	31	61	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	270					
31	31	245/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	271					
31	31	123/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	272					
31	31	247/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	273					
31	31	60	0.75	0	0	Chord	2/4	1	2	3/16			1/8	3/2	274					
31	31	243/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16			1/16	1	275					
31	31	61	0.75	1/4	1/4	Chord	2/4	2	1	3/16			1/8	3/2	276					
31	31	247/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	277					
32	32	62	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	278					21
32	32	63	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	279					
32	32	253/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	280					
32	32	127/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	281					
32	32	255/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	282					
32	32	127/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8			1/8	1	283					
32	32	125/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4			1/4	1	284					
32	32	62	2.0	0	0	Chord	2/4	2	3	1/2			1/2	1	285					
33	33	64	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	286					
33	33	257/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	287					
33	33	259/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	288					
33	33	65	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	289					22
33	33	261/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	290					
33	33	263/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	291					
33	33	64	0.5	0	0	Chord	2/4	1	2	1/8			1/8	1	292					
33	33	129/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8			1/8	1	293					
33	33	131/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8			1/8	1	294					
33	33	64	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	295					
33	33	65	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	296					
34	34	66	0.0	0	0	Chord	2/4	1	1	0	appoggiatura		1/8	1	297					
34	34	66	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	298		ornamentTurn			
34	34	67	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	299					
34	34	135/2	0.0	3/8	3/8	Dynamic	2/4	1	1	0						p				
34	34	66	0.5	0	0	Chord	2/4	1	2	1/8			1/8	1	300					
