mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
24	24	573/8	573/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	262								
24	24	287/4	287/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	263								
24	24	575/8	575/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	264								
24	24	69	69	0.16666666666666666	0	0	Chord	3/4	2	1	1/24		1/16	2/3	265								
24	24	415/6	415/6	0.16666666666666666	1/24	1/24	Chord	3/4	2	1	1/24		1/16	2/3	266								
24	24	208/3	208/3	0.16666666666666666	1/12	1/12	Chord	3/4	2	1	1/24		1/16	2/3	267								
24	24	139/2	139/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	268		articStaccatissimoAbove						
24	24	70	70	0.0	1/4	1/4	Dynamic	3/4	2	1	0					ff							
24	24	70	70	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	269								
24	24	71	71	0.0	1/2	1/2	Dynamic	3/4	2	1	0					p							
24	24	69	69	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	270		articStaccatissimoBelow						
24	24	71	71	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	271								
25	25	72	72	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	272		articStaccatissimoBelow						
25	25	73	73	0.0	1/4	1/4	Dynamic	3/4	1	1	0					ff							
25	25	593/8	593/8	0.0	17/32	17/32	Dynamic	3/4	1	1	0					p							
25	25	593/8	593/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32		1/32	1	273								
25	25	297/4	297/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32		1/32	1	274								
25	25	595/8	595/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	275								
25	25	149/2	149/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	276								
25	25	597/8	597/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	277								
25	25	299/4	299/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	278								
25	25	599/8	599/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	279								
25	25	73	73	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	280								
25	25	72	72	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	281		articStaccatissimoBelow						
25	25	74	74	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	282								
26	26	75	75	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	283		articStaccatissimoBelow						
26	26	76	76	0.0	1/4	1/4	Dynamic	3/4	1	1	0					ff							
26	26	77	77	0.0	1/2	1/2	Dynamic	3/4	1	1	0					p							
26	26	617/8	617/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32		1/32	1	284								
26	26	309/4	309/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32		1/32	1	285								
26	26	619/8	619/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	286								
26	26	155/2	155/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	287								
26	26	621/8	621/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	288								
26	26	311/4	311/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	289								
26	26	623/8	623/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	290								
26	26	76	76	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	291								
26	26	75	75	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	292		articStaccatissimoBelow						
26	26	77	77	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	293								
27	27	78	78	0.0	0	0	Dynamic	3/4	1	1	0					f							
27	27	78	78	0.125	0	0	Chord	3/4	1	1	1/32		1/32	1	294								
27	27	625/8	625/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32		1/32	1	295								
27	27	313/4	313/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	296								
27	27	627/8	627/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	297								
27	27	157/2	157/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32		1/32	1	298								
27	27	629/8	629/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32		1/32	1	299								
27	27	315/4	315/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	300								
27	27	631/8	631/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	301								
27	27	79	79	0.125	1/4	1/4	Chord	3/4	1	1	1/32		1/32	1	302								
27	27	633/8	633/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32		1/32	1	303								
27	27	317/4	317/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	304								
27	27	635/8	635/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	305								
27	27	159/2	159/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	306								
27	27	637/8	637/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	307								
27	27	319/4	319/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	308								
27	27	639/8	639/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	309								
27	27	80	80	0.125	1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	310								
27	27	641/8	641/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32		1/32	1	311								
27	27	321/4	321/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32		1/32	1	312								
27	27	643/8	643/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	313								
27	27	161/2	161/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	314								
27	27	645/8	645/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	315								
27	27	323/4	323/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	316								
27	27	647/8	647/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	317								
27	27	78	78	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	318								
27	27	79	79	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	319								
27	27	80	80	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	320								
28	28	81	81	0.125	0	0	Chord	3/4	1	1	1/32		1/32	1	321								
28	28	649/8	649/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32		1/32	1	322								
28	28	325/4	325/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	323								
28	28	651/8	651/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	324								
28	28	163/2	163/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32		1/32	1	325								
28	28	653/8	653/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32		1/32	1	326								
28	28	327/4	327/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	327								
28	28	655/8	655/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	328								
28	28	82	82	0.125	1/4	1/4	Chord	3/4	1	1	1/32		1/32	1	329								
28	28	657/8	657/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32		1/32	1	330								
28	28	329/4	329/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	331								
28	28	659/8	659/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	332								
28	28	165/2	165/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	333								
28	28	661/8	661/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	334								
28	28	331/4	331/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	335								
28	28	663/8	663/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	336								
28	28	83	83	0.125	1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	337								
28	28	665/8	665/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32		1/32	1	338								
28	28	333/4	333/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32		1/32	1	339								
28	28	667/8	667/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	340								
28	28	167/2	167/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	341								
28	28	669/8	669/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	342								
28	28	335/4	335/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	343								
28	28	671/8	671/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	344								
28	28	81	81	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	345								
28	28	82	82	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	346								
28	28	83	83	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	347								
29	29	84	84	0.125	0	0	Chord	3/4	1	1	1/32		1/32	1	348								
29	29	673/8	673/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32		1/32	1	349								
29	29	337/4	337/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	350								
29	29	675/8	675/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	351								
29	29	169/2	169/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32		1/32	1	352								
29	29	677/8	677/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32		1/32	1	353								
29	29	339/4	339/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	354								
29	29	679/8	679/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	355								
29	29	85	85	0.75	1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	356								
29	29	343/4	343/4	0.0625	7/16	7/16	Chord	3/4	1	1	1/64		1/64	1	357								
29	29	1373/16	1373/16	0.0625	29/64	29/64	Chord	3/4	1	1	1/64		1/64	1	358								
29	29	687/8	687/8	0.0625	15/32	15/32	Chord	3/4	1	1	1/64		1/64	1	359								
29	29	1375/16	1375/16	0.0625	31/64	31/64	Chord	3/4	1	1	1/64		1/64	1	360								
29	29	86	86	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	361		ornamentTremblement						
29	29	347/4	347/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	362								
29	29	695/8	695/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	363								
29	29	84	84	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	364								
29	29	85	85	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	365								
29	29	86	86	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	366								
30	30	87	87	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	367		articStaccatissimoBelow						
30	30	175/2	175/2	0.0	1/8	1/8	Dynamic	3/4	1	1	0					p							
30	30	175/2	175/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	368		articStaccatissimoBelow						
30	30	88	88	0.0	1/4	1/4	Chord	3/4	1	1	0	grace16	1/16	1	369								
30	30	88	88	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	370		articStaccatissimoBelow						
30	30	177/2	177/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	371		articStaccatissimoBelow						
30	30	89	89	0.0	1/2	1/2	Chord	3/4	1	1	0	grace16	1/16	1	372								
30	30	89	89	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	373		articStaccatissimoBelow						
30	30	179/2	179/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	374		articStaccatissimoBelow						
30	30	87	87	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	375								
31	31	90	90	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	376		articStaccatissimoAbove						
31	31	181/2	181/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	377		articStaccatissimoAbove						
31	31	91	91	0.0	1/4	1/4	Chord	3/4	1	1	0	grace16	1/16	1	378								
31	31	91	91	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	379		articStaccatissimoAbove						
31	31	183/2	183/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	380		articStaccatissimoAbove						
31	31	92	92	0.0	1/2	1/2	Chord	3/4	1	1	0	grace16	1/16	1	381								
31	31	92	92	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	382		articStaccatissimoAbove						
31	31	185/2	185/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	383		articStaccatissimoAbove						
31	31	181/2	181/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	384		articStaccatissimoAbove						
31	31	91	91	0.0	1/4	1/4	Chord	3/4	2	1	0	grace16	1/16	1	385								
31	31	91	91	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	386		articStaccatissimoAbove						
31	31	183/2	183/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	387		articStaccatissimoAbove						
31	31	92	92	0.0	1/2	1/2	Chord	3/4	2	1	0	grace16	1/16	1	388								
31	31	92	92	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	389		articStaccatissimoAbove						
31	31	185/2	185/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	390		articStaccatissimoAbove						
31	31	90	90	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	391								
32	32	93	93	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	392								19
32	32	95	95	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	393		ornamentMordent						
32	32	93	93	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	394								20
32	32	95	95	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	395								
32	32	93	93	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	396								
32	32	95	95	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	397								
33	33	96	96	0.0	0	0	Dynamic	3/4	1	1	0					f							
33	33	96	96	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	398		ornamentTremblement						
33	33	387/4	387/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	399								
33	33	775/8	775/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	400								
33	33	97	97	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	401		articStaccatissimoBelow						
33	33	98	98	0.0	1/2	1/2	Dynamic	3/4	1	1	0					p							
33	33	98	98	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	402								
33	33	96	96	0.75	0	0	Chord	3/4	2	1	3/16		1/8	3/2	403		ornamentTremblement						
33	33	387/4	387/4	0.125	3/16	3/16	Chord	3/4	2	1	1/32		1/32	1	404								
33	33	775/8	775/8	0.125	7/32	7/32	Chord	3/4	2	1	1/32		1/32	1	405								
33	33	97	97	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	406		articStaccatissimoBelow						
34	34	99	99	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	407								
34	34	199/2	199/2	1.0	1/8	1/8	Chord	3/4	1	1	1/4		1/4	1	408								
34	34	201/2	201/2	1.0	3/8	3/8	Chord	3/4	1	1	1/4		1/4	1	409								
34	34	203/2	203/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	410								
34	34	99	99	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	411								
34	34	100	100	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	412								
34	34	101	101	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	413								
35	35	102	102	0.0	0	0	Dynamic	3/4	1	1	0					f							
35	35	102	102	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	414		ornamentTremblement						
35	35	411/4	411/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	415								
35	35	823/8	823/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	416								
35	35	103	103	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	417		articStaccatissimoBelow						
35	35	104	104	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	418		ornamentTremblement						
35	35	419/4	419/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	419								
35	35	839/8	839/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	420								
35	35	102	102	0.75	0	0	Chord	3/4	2	1	3/16		1/8	3/2	421		ornamentTremblement						
35	35	411/4	411/4	0.125	3/16	3/16	Chord	3/4	2	1	1/32		1/32	1	422								
35	35	823/8	823/8	0.125	7/32	7/32	Chord	3/4	2	1	1/32		1/32	1	423								
35	35	103	103	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	424		articStaccatissimoAbove						
35	35	104	104	0.0	1/2	1/2	Dynamic	3/4	2	1	0					p							
36	36	105	105	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	425		ornamentTremblement						
36	36	423/4	423/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	426								
36	36	847/8	847/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	427								
36	36	106	106	0.75	1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	428		ornamentTremblement						
36	36	427/4	427/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	429								
36	36	855/8	855/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	430								
36	36	107	107	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	431		ornamentTremblement						
36	36	431/4	431/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	432								
36	36	863/8	863/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	433								
36	36	105	105	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	434								
36	36	106	106	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	435								
36	36	107	107	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	436								
37	37	108	108	0.0	0	0	Dynamic	3/4	1	1	0					f							
37	37	108	108	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	437		ornamentTremblement						
37	37	435/4	435/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	438								
37	37	871/8	871/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	439								
37	37	109	109	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	440		articStaccatissimoBelow						
37	37	110	110	0.0	1/2	1/2	Dynamic	3/4	1	1	0					p							
37	37	110	110	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	441		ornamentTurn						
37	37	221/2	221/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	442								
37	37	443/4	443/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	443								
37	37	108	108	0.75	0	0	Chord	3/4	2	1	3/16		1/8	3/2	444		ornamentTremblement						
37	37	435/4	435/4	0.125	3/16	3/16	Chord	3/4	2	1	1/32		1/32	1	445								
37	37	871/8	871/8	0.125	7/32	7/32	Chord	3/4	2	1	1/32		1/32	1	446								
37	37	109	109	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	447		articStaccatissimoAbove						
38	38	111	111	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	448		ornamentTurn						
38	38	223/2	223/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	449								
38	38	447/4	447/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	450								
38	38	112	112	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	451		ornamentTurn						
38	38	225/2	225/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	452								
38	38	451/4	451/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	453								
38	38	113	113	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	454								21
38	38	227/2	227/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	455		ornamentShortTrill						
38	38	111	111	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	456								
38	38	112	112	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	457								
38	38	113	113	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	458								
39	39	114	114	0.0	0	0	Dynamic	3/4	1	1	0					f							
39	39	114	114	0.125	0	0	Chord	3/4	1	1	1/32		1/32	1	459								
39	39	913/8	913/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32		1/32	1	460								
39	39	457/4	457/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	461								
39	39	915/8	915/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	462								
39	39	229/2	229/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32		1/32	1	463								
39	39	917/8	917/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32		1/32	1	464								
39	39	459/4	459/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	465								
39	39	919/8	919/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	466								
39	39	115	115	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	467		articStaccatissimoAbove						
39	39	231/2	231/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	468								
39	39	463/4	463/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	469								
39	39	116	116	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	470		ornamentShortTrill						22
39	39	465/4	465/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	471								
39	39	233/2	233/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	472								23
39	39	467/4	467/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	473								
39	39	114	114	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	474								
39	39	116	116	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	475								
40	40	117	117	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	476								24
40	40	235/2	235/2	0.375	1/8	1/8	Chord	3/4	1	1	3/32		1/16	3/2	477		ornamentShortTrill						
40	40	943/8	943/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	478								
40	40	118	118	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	479								25
40	40	119	119	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	480		ornamentMordent						
40	40	117	117	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	481								
40	40	237/2	237/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	482								
40	40	475/4	475/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	483								
40	40	119	119	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	484								
40	40	477/4	477/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	485								
40	40	239/2	239/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	486								
40	40	479/4	479/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	487								
41	41	120	120	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	488		ornamentTremblement						
41	41	483/4	483/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	489								
41	41	967/8	967/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	490								
41	41	121	121	0.125	1/4	1/4	Chord	3/4	1	1	1/32		1/32	1	491								
41	41	969/8	969/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32		1/32	1	492								
41	41	485/4	485/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	493								
41	41	971/8	971/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	494								
41	41	243/2	243/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	495								
41	41	973/8	973/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	496								
41	41	487/4	487/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	497								
41	41	975/8	975/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	498								
41	41	122	122	0.0	1/2	1/2	Dynamic	3/4	1	1	0					p							
41	41	122	122	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	499		articStaccatissimoAbove						
41	41	489/4	489/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	500		articStaccatissimoAbove						
41	41	245/2	245/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	501		articStaccatissimoAbove						
41	41	491/4	491/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	502		articStaccatissimoAbove						
41	41	120	120	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	503								
41	41	241/2	241/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	504								
41	41	243/2	243/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	505								
41	41	122	122	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	506		articStaccatissimoAbove						
42	42	123	123	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	507		articStaccatissimoAbove						
42	42	493/4	493/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	508		articStaccatissimoAbove						
42	42	247/2	247/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	509		articStaccatissimoAbove						
42	42	495/4	495/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	510		articStaccatissimoAbove						
42	42	499/4	499/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	511		ornamentTremblement						
42	42	125	125	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	512								
42	42	251/2	251/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	513								
42	42	124	124	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	514								26
42	42	125	125	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	515								
43	43	126	126	0.0	0	0	Dynamic	3/4	1	1	0					f							
43	43	505/4	505/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	516								
43	43	253/2	253/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	517		ornamentTurn						
43	43	127	127	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	518								
43	43	509/4	509/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	519								27
43	43	255/2	255/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	520		ornamentShortTrill						27
43	43	511/4	511/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	521								
43	43	128	128	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	522								
43	43	513/4	513/4	0.5	9/16	9/16	Chord	3/4	1	1	1/8		1/8	1	523								
43	43	515/4	515/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	524								
43	43	126	126	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	525								
43	43	128	128	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	526								
43	43	257/2	257/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	527								
