mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	slur
7	7	13	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	51						
8	8	14	0.0	0	0	Chord	2/4	1	1	0	grace32		1/32	1	52						
8	8	14	0.0	0	0	Chord	2/4	1	1	0	grace32		1/32	1	53						
8	8	14	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	54						
8	8	29/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	55						
8	8	15	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	56		articStaccatissimoAbove				
8	8	14	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	57						
9	9	16	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	58		articStaccatissimoAbove				
9	9	17	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	59		articStaccatissimoAbove				
10	10	18	0.0	0	0	StaffText	2/4	2	1	0								ten.			
10	10	18	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	60						
10	10	19	0.25	1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	61						
10	10	77/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	62						
10	10	39/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	63						
10	10	79/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	64						
10	10	19	1.0	1/4	1/4	Chord	2/4	2	2	1/4			1/4	1	65		articStaccatissimoBelow				
11	11	20	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	66						
11	11	81/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	67						
11	11	41/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	68						
11	11	83/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	69						
11	11	21	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	70						
11	11	85/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	71						
11	11	43/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	72						
11	11	87/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	73						
11	11	20	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	74		articStaccatissimoBelow				
11	11	21	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	75		articStaccatissimoBelow				
12	12	22	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	76		articStaccatissimoBelow				
12	12	23	0.0	1/4	1/4	Dynamic	2/4	1	1	0						p					
12	12	23	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	77						
12	12	93/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	78						
12	12	47/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	79						
12	12	95/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	80						
12	12	22	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	81		articStaccatissimoBelow				
13	13	24	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	82						
13	13	97/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	83						
13	13	49/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	84						
13	13	99/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	85						
13	13	25	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	86						
13	13	101/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	87						
13	13	51/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	88						
13	13	103/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	89						
14	14	26	0.0	0	0	Chord	2/4	1	1	0	grace32		1/32	1	90						
14	14	26	0.0	0	0	Chord	2/4	1	1	0	grace32		1/32	1	91						
14	14	26	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	92						
14	14	105/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	93						
14	14	53/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	94						
14	14	107/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	95						
14	14	27	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	96		articStaccatissimoAbove				
14	14	55/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	97						
15	15	115/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	98						
15	15	29	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	99						
15	15	117/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	100						
15	15	59/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	101						
15	15	119/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	102						
15	15	28	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	103						
15	15	57/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	104						
15	15	29	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	105						
15	15	59/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	106						
16	16	30	0.0	0	0	Chord	2/4	1	1	0	grace32		1/32	1	107						
16	16	30	0.0	0	0	Chord	2/4	1	1	0	grace32		1/32	1	108						
16	16	30	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	109						
16	16	121/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	110						
16	16	61/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	111						
16	16	123/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	112						
16	16	31	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	113		articStaccatissimoAbove				
16	16	30	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	114		articStaccatissimoAbove				
17	17	32	0.0	0	0	Chord	2/4	1	1	0	grace32		1/32	1	115						
17	17	32	0.0	0	0	Chord	2/4	1	1	0	grace32		1/32	1	116						
17	17	32	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	117						
17	17	129/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	118						
17	17	65/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	119						
17	17	131/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	120						
17	17	33	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	121						
18	18	34	0.0	0	0	Chord	2/4	1	1	0	grace32		1/32	1	122						
18	18	34	0.0	0	0	Chord	2/4	1	1	0	grace32		1/32	1	123						
18	18	34	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	124						
18	18	137/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	125						
18	18	69/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	126						
18	18	139/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	127						
18	18	35	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	128		articStaccatissimoBelow				
19	19	36	0.0	0	0	Dynamic	2/4	1	1	0						ff					
19	19	36	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	129		articStaccatissimoBelow				
19	19	36	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	130		articStaccatissimoBelow				
20	20	77/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	131						
20	20	79/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	132						
20	20	38	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	133		articStaccatissimoAbove				
20	20	79/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	134						
20	20	39	1.0	1/4	1/4	Chord	2/4	2	3	1/4			1/4	1	135		articStaccatissimoBelow				
21	21	81/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	136						
21	21	83/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	137						
21	21	40	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	138		articStaccatissimoBelow				
21	21	41	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	139		articStaccatissimoBelow				
22	22	43	0.0	1/4	1/4	Dynamic	2/4	1	1	0						f					
22	22	43	0.0	1/4	1/4	Chord	2/4	1	1	0	grace32		1/32	1	140						
22	22	43	0.0	1/4	1/4	Chord	2/4	1	1	0	grace32		1/32	1	141						
22	22	43	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	142						
22	22	173/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	143						
22	22	87/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	144						
22	22	175/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	145						
22	22	42	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	146						
23	23	44	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	147						
23	23	177/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	148						
23	23	89/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	149						
23	23	179/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	150						
23	23	45	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	151						
23	23	181/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	152						
23	23	91/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	153						
23	23	183/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	154						
23	23	44	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	155						
24	24	46	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	156						
24	24	185/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	157						
24	24	93/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	158						
24	24	187/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	159						
24	24	47	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	160						
24	24	189/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	161						
24	24	95/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	162						
24	24	191/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	163						
24	24	46	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	164						
25	25	48	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	165						
25	25	193/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	166						
25	25	97/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	167						
25	25	195/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	168						
25	25	49	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	169						
25	25	197/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	170						
25	25	99/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	171						
25	25	199/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	172						
25	25	48	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	173						
25	25	48	2.0	0	0	Chord	2/4	2	3	1/2			1/2	1	174						
26	26	50	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	175						
26	26	201/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	176						
26	26	101/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	177						
26	26	203/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	178						
26	26	51	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	179		articStaccatissimoBelow				
26	26	50	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	180						
26	26	205/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	181						
26	26	103/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	182						
26	26	207/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	183						
26	26	50	1.0	0	0	Chord	2/4	2	3	1/4			1/4	1	184		articStaccatissimoAbove				
27	27	52	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	185		articStaccatissimoBelow				
28	28	54	0.0	0	0	Dynamic	2/4	1	1	0						ff					
28	28	54	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	186						
28	28	217/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	187						
28	28	109/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	188						
28	28	219/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	189						
28	28	55	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	190						
28	28	221/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	191						
28	28	111/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	192						
28	28	223/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	193						
28	28	54	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	194						
28	28	54	1.0	0	0	Chord	2/4	2	3	1/4			1/4	1	195						
29	29	56	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	196						
29	29	225/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	197						
29	29	113/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	198						
29	29	227/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	199						
29	29	57	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	200						
29	29	229/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	201						
29	29	115/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	202						
29	29	231/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	203						
30	30	58	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	204						
30	30	233/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	205						
30	30	117/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	206						
30	30	235/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	207						
30	30	59	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	208						
30	30	237/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	209						
30	30	119/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	210						
30	30	239/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	211						
31	31	60	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	212		articStaccatissimoBelow				
31	31	121/2	0.0	1/8	1/8	Dynamic	2/4	1	1	0						f					
31	31	121/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	213		articStaccatissimoBelow				
31	31	61	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	214		articStaccatissimoBelow				
31	31	123/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	215		articStaccatissimoBelow				
31	31	121/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	216						
31	31	243/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	217						
31	31	61	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	218		articStaccatissimoBelow				
31	31	123/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	219		articStaccatissimoBelow				
32	32	62	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	220						
32	32	249/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	221						
32	32	125/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	222						
32	32	251/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	223						
32	32	63	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	224						
32	32	253/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	225						
32	32	127/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	226						
32	32	255/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	227						
32	32	62	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	228		articStaccatissimoBelow				
32	32	125/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	229		articStaccatissimoBelow				
32	32	63	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	230		articStaccatissimoBelow				
32	32	127/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	231		articStaccatissimoBelow				
33	33	64	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	232		articStaccatissimoAbove				
33	33	65	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	233		articStaccatissimoAbove				
33	33	64	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	234		articStaccatissimoAbove				
33	33	65	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	235		articStaccatissimoAbove				
34	34	133/2	0.0	1/8	1/8	Dynamic	2/4	1	1	0						p					
34	34	133/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	236		articStaccatissimoBelow				
34	34	67	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	237		articStaccatissimoBelow				
34	34	135/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	238		articStaccatissimoBelow				
34	34	133/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	239		articStaccatissimoAbove				
34	34	67	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	240		articStaccatissimoAbove				
34	34	135/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	241		articStaccatissimoAbove				
35	35	68	0.75	0	0	Chord	2/4	1	1	3/16			1/8	3/2	242						2
35	35	275/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32			1/32	1	243						2
35	35	551/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	244						
35	35	69	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	245		articStaccatissimoBelow				
35	35	68	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	246						3
35	35	69	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	247		articStaccatissimoAbove				
36	36	70	0.0	0	0	Dynamic	2/4	1	1	0						ff					
36	36	70	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	248						
36	36	281/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	249						
36	36	141/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	250						
36	36	283/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	251						
36	36	71	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	252						
36	36	285/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	253						
36	36	143/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	254						
36	36	287/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	255						
36	36	70	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	256						
36	36	70	1.0	0	0	Chord	2/4	2	3	1/4			1/4	1	257						
37	37	72	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	258						
37	37	289/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	259						
37	37	145/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	260						
37	37	291/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	261						
37	37	73	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	262						
37	37	293/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	263						
37	37	147/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	264						
37	37	295/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	265						
38	38	74	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	266						
38	38	297/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	267						
38	38	149/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	268						
38	38	299/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	269						
38	38	75	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	270						
38	38	301/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	271						
38	38	151/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	272						
38	38	303/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	273						
39	39	76	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	274		articStaccatissimoBelow				
39	39	153/2	0.0	1/8	1/8	Dynamic	2/4	1	1	0						f					
39	39	153/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	275		articStaccatissimoBelow				
39	39	77	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	276		articStaccatissimoBelow				
39	39	155/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	277		articStaccatissimoBelow				
39	39	153/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	278						
39	39	307/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	279						
39	39	77	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	280		articStaccatissimoBelow				
39	39	155/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	281		articStaccatissimoBelow				
40	40	78	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	282						
40	40	313/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	283						
40	40	157/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	284						
40	40	315/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	285						
40	40	79	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	286						
40	40	317/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	287						
40	40	159/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	288						
